ticker,market_cap,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
NAVN,5803839429.936081,monthly,2026-06-01,119833600.0,61,6,6,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 119833600.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 73619500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 72173900.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 47655600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 34319200.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 20929500.0}]",2026-08-01,22950969.0,29.2549991607666,0.1915236544675283,13
CBC,7159477009.95563,monthly,2026-06-01,18621500.0,61,4,4,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 18621500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 16271000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6237500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2414700.0}]",2026-08-01,8602400.0,32.66999816894531,0.461960636898209,12
BLLN,5435286567.312189,monthly,2026-06-01,17540000.0,61,7,7,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 17540000.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 15914500.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 8665300.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 7255400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 4867400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 4634700.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4463500.0}]",2026-08-01,11489056.0,93.33000183105467,0.6550202964652223,12
PTRN,4050233544.97017,monthly,2026-06-01,53433500.0,61,2,2,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 53433500.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 35542000.0}]",2026-08-01,21866281.0,21.440000534057617,0.4092241945595927,14
NTSK,4156374432.4463553,monthly,2026-06-01,179600000.0,61,3,3,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 179600000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 117190600.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 79637600.0}]",2026-08-01,50809793.0,15.8100004196167,0.2829053062360802,14
WBI,3835784517.769763,monthly,2026-06-01,44557600.0,61,3,3,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 44557600.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 28483800.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 24458000.0}]",2026-08-01,6209105.0,31.729999542236328,0.13935007720344,14
STUB,4655422913.958333,monthly,2026-06-01,178726800.0,61,4,4,"[{'date': Timestamp('2026-06-01 00:00:00'), 'volume': 178726800.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 124421000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 121776200.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 112557700.0}]",2026-08-01,84330059.0,8.079999923706055,0.4718377937723945,14
AGYS,2889332947.1641884,monthly,2026-05-01,8400947.0,92,1,4,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 8400947.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 8316100.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 8263500.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3973200.0}]",2026-08-01,3268375.0,114.0,0.3890484013290406,81
PDFS,2594907506.3627496,monthly,2026-05-01,16671672.0,92,5,10,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 16671672.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 9909700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 7429100.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 7000700.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 6991800.0}, {'date': Timestamp('2023-11-01 00:00:00'), 'volume': 6082500.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 5018700.0}, {'date': Timestamp('2020-08-01 00:00:00'), 'volume': 4946400.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 4310300.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 2337500.0}]",2026-08-01,5343597.0,50.900001525878906,0.3205195615652707,81
JHG,8001146005.018682,monthly,2026-03-01,96223500.0,92,1,4,"[{'date': Timestamp('2026-03-01 00:00:00'), 'volume': 96223500}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 56066900}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 47135000}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 31873300}]",2026-06-01,9415956.0,51.7599983215332,0.0978550561972906,77
WK,2752653614.9255023,monthly,2026-05-01,22636599.0,92,2,6,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 22636599.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 20725500.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 17962200.0}, {'date': Timestamp('2025-01-01 00:00:00'), 'volume': 14539800.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 13259400.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 4466000.0}]",2026-08-01,9460610.0,70.51000213623047,0.4179342488683923,81
LFST,3986938111.663967,monthly,2026-05-01,103397938.0,92,3,7,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 103397938.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 81342500.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 66414000.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 52578800.0}, {'date': Timestamp('2024-05-01 00:00:00'), 'volume': 49460900.0}, {'date': Timestamp('2021-08-01 00:00:00'), 'volume': 41279600.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 33846400.0}]",2026-08-01,62842658.0,12.420000076293944,0.607774770131296,65
RXO,4472638977.582156,monthly,2026-05-01,58034801.0,92,2,5,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 58034801.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 49602200.0}, {'date': Timestamp('2023-01-01 00:00:00'), 'volume': 47334500.0}, {'date': Timestamp('2022-11-01 00:00:00'), 'volume': 33714900.0}, {'date': Timestamp('2022-10-01 00:00:00'), 'volume': 80600.0}]",2026-08-01,22094394.0,23.520000457763672,0.3807093953850208,49
BFAM,3689832329.94799,monthly,2026-05-01,31290529.0,92,1,3,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 31290529.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 22145100.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 5914100.0}]",2026-08-01,7264451.0,71.30999755859375,0.2321613354635199,81
FIG,9838372132.7791,monthly,2026-05-01,372917120.0,92,4,5,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 372917120.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 329369200.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 282954600.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 261319300.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 64409000.0}]",2026-08-01,297312318.0,25.420000076293945,0.7972611126032508,16
HUBS,9499354003.402864,monthly,2026-05-01,34703922.0,92,3,5,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 34703922.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 31536100.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 28436100.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 26691400.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 11665400.0}]",2026-08-01,30223415.0,224.13999938964844,0.8708933532065914,81
RELY,4710251330.582798,monthly,2026-05-01,108785954.0,92,3,12,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 108785954.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 105466600.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 95755300.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 81400500.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 70278100.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 64763900.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 57771700.0}, {'date': Timestamp('2024-05-01 00:00:00'), 'volume': 55243100.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 41848400.0}, {'date': Timestamp('2022-05-01 00:00:00'), 'volume': 32865000.0}, {'date': Timestamp('2022-03-01 00:00:00'), 'volume': 32397300.0}, {'date': Timestamp('2021-09-01 00:00:00'), 'volume': 17865500.0}]",2026-08-01,42738577.0,26.299999237060547,0.3928685223461845,62
HESM,7766739072.001848,monthly,2026-05-01,45714134.0,92,3,10,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 45714134.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 42947300.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 37679700.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 37475000.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 29743500.0}, {'date': Timestamp('2022-03-01 00:00:00'), 'volume': 28628600.0}, {'date': Timestamp('2021-10-01 00:00:00'), 'volume': 13743700.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 9769700.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 9542800.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3589500.0}]",2026-08-01,14309273.0,40.52999877929688,0.31301638569813,81
VSH,7669578222.385244,monthly,2026-05-01,86106610.0,92,1,7,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 86106610.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 61997500.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 61437000.0}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': 46346700.0}, {'date': Timestamp('2023-09-01 00:00:00'), 'volume': 35295300.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 33832300.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 23080400.0}]",2026-08-01,53499674.0,35.08000183105469,0.6213190137203172,81
KVYO,4459269135.7590885,monthly,2026-05-01,141250761.0,92,5,11,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 141250761.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 91305000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 80055800.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 73627100.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 67275100.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 66009900.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 45959600.0}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': 36945200.0}, {'date': Timestamp('2024-08-01 00:00:00'), 'volume': 35280200.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 32372900.0}, {'date': Timestamp('2023-09-01 00:00:00'), 'volume': 31864500.0}]",2026-08-01,97368427.0,18.489999771118164,0.689330282617026,38
PRIM,5051676610.981758,monthly,2026-05-01,42772165.0,92,2,10,"[{'date': Timestamp('2026-05-01 00:00:00'), 'volume': 42772165.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 29913500.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 24258200.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 21901400.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 19159800.0}, {'date': Timestamp('2021-03-01 00:00:00'), 'volume': 17002800.0}, {'date': Timestamp('2020-08-01 00:00:00'), 'volume': 11551100.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 8124900.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 7919800.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 2611600.0}]",2026-08-01,14084445.0,83.30000305175781,0.3292899716439418,81
SEM,2045058663.5347428,monthly,2026-03-01,83528500.0,121,1,3,"[{'date': Timestamp('2026-03-01 00:00:00'), 'volume': 83528500.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 55684642.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 36860344.0}]",2026-06-30,14273973.0,16.510000228881836,0.1708874575743608,78
SPXX,2475157400.0,monthly,2026-04-01,6886000.0,122,1,3,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 6886000.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 3488600.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 980200.0}]",2026-08-01,2461440.0,19.14999961853028,0.357455707232065,81
QLYS,4341200505.586625,monthly,2026-04-01,19752900.0,122,1,4,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 19752900.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 17859200.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 11859100.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 7400600.0}]",2026-08-01,9515485.0,186.0500030517578,0.4817259744138835,81
LION,4766391545.891276,monthly,2026-04-01,80724200.0,122,3,12,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 80724200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 74308400.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 60981800.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 54236700.0}, {'date': Timestamp('2024-04-01 00:00:00'), 'volume': 22622100.0}, {'date': Timestamp('2024-01-01 00:00:00'), 'volume': 21419500.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 17209800.0}, {'date': Timestamp('2023-01-01 00:00:00'), 'volume': 7873300.0}, {'date': Timestamp('2022-11-01 00:00:00'), 'volume': 6557000.0}, {'date': Timestamp('2022-07-01 00:00:00'), 'volume': 6224300.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 4253200.0}, {'date': Timestamp('2022-03-01 00:00:00'), 'volume': 4177900.0}]",2026-08-01,37563809.0,11.989999771118164,0.4653351659105943,56
SITE,5167668927.074267,monthly,2026-04-01,16391900.0,122,1,4,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 16391900.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 14875100.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 14172900.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 7962300.0}]",2026-08-01,8740370.0,98.5999984741211,0.5332127453193346,81
AESI,2123394888.4014423,monthly,2026-04-01,145954000.0,122,3,9,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 145954000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 75928900.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 60056000.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 42618800.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 38920200.0}, {'date': Timestamp('2024-06-01 00:00:00'), 'volume': 36627400.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 22178700.0}, {'date': Timestamp('2023-12-01 00:00:00'), 'volume': 20914900.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 18591900.0}]",2026-08-01,39017791.0,12.449999809265137,0.2673293708976801,44
COHU,3022996223.469121,monthly,2026-04-01,25443100.0,122,1,5,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 25443100.0}, {'date': Timestamp('2021-03-01 00:00:00'), 'volume': 22659500.0}, {'date': Timestamp('2020-12-01 00:00:00'), 'volume': 14138800.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 7222600.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 5665600.0}]",2026-08-01,9861301.0,59.29999923706055,0.3875825272863762,81
BMI,4111662889.630092,monthly,2026-04-01,17576000.0,122,1,5,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 17576000.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 9721400.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 6710000.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 6446800.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3741700.0}]",2026-08-01,3738852.0,130.82000732421875,0.2127248520710059,81
RLAY,4044972375.008413,monthly,2026-04-01,79390400.0,122,1,9,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 79390400.0}, {'date': Timestamp('2024-09-01 00:00:00'), 'volume': 73773000.0}, {'date': Timestamp('2023-04-01 00:00:00'), 'volume': 47211800.0}, {'date': Timestamp('2022-09-01 00:00:00'), 'volume': 37723100.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 28935500.0}, {'date': Timestamp('2021-10-01 00:00:00'), 'volume': 27631200.0}, {'date': Timestamp('2021-03-01 00:00:00'), 'volume': 20805400.0}, {'date': Timestamp('2021-01-01 00:00:00'), 'volume': 16850800.0}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': 14429400.0}]",2026-08-01,21025372.0,19.86000061035156,0.2648351941796489,76
MXL,8650139797.1483,monthly,2026-04-01,115671900.0,122,1,8,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 115671900.0}, {'date': Timestamp('2025-01-01 00:00:00'), 'volume': 45972400.0}, {'date': Timestamp('2023-07-01 00:00:00'), 'volume': 43386400.0}, {'date': Timestamp('2022-05-01 00:00:00'), 'volume': 28828900.0}, {'date': Timestamp('2021-02-01 00:00:00'), 'volume': 21009800.0}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': 20258700.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 15377400.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 9727900.0}]",2026-08-01,26396415.0,84.83999633789062,0.2282007557583129,81
ESE,8805329212.538292,monthly,2026-04-01,7846600.0,122,3,8,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 7846600.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 6168900.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 5144300.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 4154700.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 4078200.0}, {'date': Timestamp('2021-12-01 00:00:00'), 'volume': 4027600.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 3901900.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3871300.0}]",2026-08-01,2287304.0,305.8599853515625,0.2915025616190452,81
WING,4541300568.260912,monthly,2026-04-01,30470500.0,122,2,5,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 30470500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 24726700.0}, {'date': Timestamp('2022-10-01 00:00:00'), 'volume': 22406400.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 20896200.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 8862700.0}]",2026-08-01,15357025.0,126.12000274658205,0.5039964884068198,81
SXI,4125130973.142781,monthly,2026-04-01,4336400.0,122,5,10,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 4336400.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 4251500.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3443500.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 3323700.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 2836000.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 2575900.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 1986800.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 1602000.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 1371200.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 837100.0}]",2026-08-01,1433707.0,331.17999267578125,0.330621483258002,81
DCO,2680100450.316061,monthly,2026-04-01,4603000.0,122,3,5,"[{'date': Timestamp('2026-04-01 00:00:00'), 'volume': 4603000.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3986100.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 3529900.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 3460800.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 3442900.0}]",2026-08-01,2666527.0,206.97999572753903,0.5793019769715403,81
