ticker,market_cap,timeframe,hvd_date,hvd_volume,days_since_hvd,hvd_count,all_hvd_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
MATW,850266450.066439,monthly,2026-08-01,9533242.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 9533242.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 4757700.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 4875400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 6125900.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 6896600.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 5240700.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 4390600.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 4540100.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 6197100.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 5679100.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 4340900.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 6834100.0}, {'date': Timestamp('2024-06-01 00:00:00'), 'volume': 4296000.0}, {'date': Timestamp('2024-02-01 00:00:00'), 'volume': 4043500.0}, {'date': Timestamp('2020-12-01 00:00:00'), 'volume': 4314800.0}, {'date': Timestamp('2020-09-01 00:00:00'), 'volume': 4335200.0}, {'date': Timestamp('2020-08-01 00:00:00'), 'volume': 4295300.0}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': 7250200.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 6461100.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 5720000.0}]",2026-08-01,9533242.0,23.25,1.0,81
CCB,1177970457.9621162,monthly,2026-08-01,4228298.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 4228298.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 2526254.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 3212700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3435800.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 1924700.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 2826300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 2421000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 1987400.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 2613100.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 2571000.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 3002000.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 2875700.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 2442700.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 1953600.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 2314300.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 3114900.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 2241100.0}, {'date': Timestamp('2025-01-01 00:00:00'), 'volume': 2554700.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 2894000.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 2114600.0}]",2026-08-01,4228298.0,52.470001220703125,1.0,81
TCI,430669929.4515123,monthly,2026-08-01,728277.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 728277.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 152100.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 181800.0}, {'date': Timestamp('2024-07-01 00:00:00'), 'volume': 158300.0}, {'date': Timestamp('2024-05-01 00:00:00'), 'volume': 170500.0}, {'date': Timestamp('2024-04-01 00:00:00'), 'volume': 153900.0}, {'date': Timestamp('2023-12-01 00:00:00'), 'volume': 149100.0}, {'date': Timestamp('2023-09-01 00:00:00'), 'volume': 135700.0}, {'date': Timestamp('2023-06-01 00:00:00'), 'volume': 132000.0}, {'date': Timestamp('2023-04-01 00:00:00'), 'volume': 141700.0}, {'date': Timestamp('2023-01-01 00:00:00'), 'volume': 136200.0}, {'date': Timestamp('2022-12-01 00:00:00'), 'volume': 198700.0}, {'date': Timestamp('2022-10-01 00:00:00'), 'volume': 157400.0}, {'date': Timestamp('2022-09-01 00:00:00'), 'volume': 185100.0}, {'date': Timestamp('2022-08-01 00:00:00'), 'volume': 139300.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 239400.0}, {'date': Timestamp('2021-09-01 00:00:00'), 'volume': 182300.0}, {'date': Timestamp('2021-08-01 00:00:00'), 'volume': 145500.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 275300.0}, {'date': Timestamp('2021-05-01 00:00:00'), 'volume': 193200.0}]",2026-08-01,728277.0,35.90999984741211,1.0,81
RDVT,850485779.7317681,monthly,2026-08-01,4280101.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 4280101.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 2461514.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 2163900.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3021200.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 2114400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 2515600.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 2189100.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 2055700.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 1774400.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 2421700.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 3765200.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 1762900.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 2402700.0}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': 1949000.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 1620200.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 2760600.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 1727400.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 3032800.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 1604700.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 3186300.0}]",2026-08-01,4280101.0,69.77999877929688,1.0,81
AHCO,1399997303.1137724,monthly,2026-08-01,71372226.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 71372226.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 37562900.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 29438200.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 30332300.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 33889000.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 38527900.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 34998600.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 34793000.0}, {'date': Timestamp('2024-08-01 00:00:00'), 'volume': 29441500.0}, {'date': Timestamp('2024-02-01 00:00:00'), 'volume': 32096600.0}, {'date': Timestamp('2023-09-01 00:00:00'), 'volume': 29455400.0}, {'date': Timestamp('2023-08-01 00:00:00'), 'volume': 36135700.0}, {'date': Timestamp('2023-06-01 00:00:00'), 'volume': 33215600.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 34475200.0}, {'date': Timestamp('2022-09-01 00:00:00'), 'volume': 31696300.0}, {'date': Timestamp('2022-08-01 00:00:00'), 'volume': 67473900.0}, {'date': Timestamp('2022-05-01 00:00:00'), 'volume': 33618500.0}, {'date': Timestamp('2021-05-01 00:00:00'), 'volume': 29954200.0}, {'date': Timestamp('2021-04-01 00:00:00'), 'volume': 32806400.0}, {'date': Timestamp('2021-03-01 00:00:00'), 'volume': 33321600.0}]",2026-08-01,71372226.0,5.809999942779541,1.0,81
AMSF,631252289.3496703,monthly,2026-08-01,5306959.0,0,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 5306959.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 3304029.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 4442100.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 5219500.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 2961400.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3806600.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 3034200.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 2832300.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 3074900.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 3186400.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 2887300.0}, {'date': Timestamp('2024-10-01 00:00:00'), 'volume': 2915300.0}, {'date': Timestamp('2024-06-01 00:00:00'), 'volume': 3034200.0}, {'date': Timestamp('2024-04-01 00:00:00'), 'volume': 2854600.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 3796800.0}, {'date': Timestamp('2024-02-01 00:00:00'), 'volume': 2570600.0}, {'date': Timestamp('2023-12-01 00:00:00'), 'volume': 2616700.0}, {'date': Timestamp('2023-06-01 00:00:00'), 'volume': 2730800.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 2611900.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 2977600.0}]",2026-08-01,5306959.0,27.64999961853028,1.0,81
TCBK,1720299839.9529412,monthly,2026-07-01,4418711.0,31,20,"[{'date': Timestamp('2026-07-01 00:00:00'), 'volume': 4418711.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 2583500.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 3983000.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 3042500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 2486900.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 2947500.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 2439800.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 2800700.0}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': 2526500.0}, {'date': Timestamp('2024-08-01 00:00:00'), 'volume': 2660700.0}, {'date': Timestamp('2024-07-01 00:00:00'), 'volume': 3339900.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 3285200.0}, {'date': Timestamp('2024-02-01 00:00:00'), 'volume': 2491000.0}, {'date': Timestamp('2023-03-01 00:00:00'), 'volume': 3232400.0}, {'date': Timestamp('2022-06-01 00:00:00'), 'volume': 4168500.0}, {'date': Timestamp('2022-05-01 00:00:00'), 'volume': 2853100.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 2479500.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 2985100.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 2520900.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 3532300.0}]",2026-08-01,2298372.0,57.56999969482422,0.5201453546068073,81
FAC,1221670282.9381256,monthly,2026-06-01,13011000.0,61,17,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 3162024.0}, {'date': Timestamp('2026-07-31 00:00:00'), 'volume': 270322.0}, {'date': Timestamp('2026-07-17 00:00:00'), 'volume': 356564.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 5354653.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 13011000.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 6073200.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 5550700.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 1465500.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 1659100.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 4276800.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 10025300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 131100.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 2309400.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 1067600.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 2367200.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 1718500.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 859600.0}]",2026-08-01,3162024.0,5.159999847412109,0.2430269771731611,17
CUB,314375314.0,monthly,2026-06-01,4798848.0,61,20,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1262823.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 4798848.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 269762.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 301800.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 310000.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 417300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 845200.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 286400.0}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': 1515700.0}, {'date': Timestamp('2025-07-01 00:00:00'), 'volume': 279200.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 1176700.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 2063700.0}, {'date': Timestamp('2025-04-01 00:00:00'), 'volume': 2004200.0}, {'date': Timestamp('2025-03-01 00:00:00'), 'volume': 466800.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 656800.0}, {'date': Timestamp('2024-12-01 00:00:00'), 'volume': 1192500.0}, {'date': Timestamp('2024-11-01 00:00:00'), 'volume': 306600.0}, {'date': Timestamp('2024-10-01 00:00:00'), 'volume': 1378000.0}, {'date': Timestamp('2024-09-01 00:00:00'), 'volume': 668500.0}, {'date': Timestamp('2024-08-01 00:00:00'), 'volume': 4385100.0}]",2026-08-01,1262823.0,10.850000381469728,0.2631512813075138,27
VIA,1421051747.437866,monthly,2026-06-01,29095200.0,61,14,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 9462801.0}, {'date': Timestamp('2026-07-31 00:00:00'), 'volume': 689857.0}, {'date': Timestamp('2026-07-17 00:00:00'), 'volume': 442465.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 6732394.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 29095200.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 14609700.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 10592400.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 23070000.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 12026900.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 10390200.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 14663500.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 4778800.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 4083500.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 11689200.0}]",2026-08-01,9462801.0,26.190000534057617,0.3252358120927163,14
