ticker,market_cap,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
BELFA,4291331386.026283,monthly,2026-08-01,2203887.0,0,6,14,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 2203887.0}, {'date': Timestamp('2026-04-01 00:00:00'), 'volume': 1708300.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 1558400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 1335300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 577000.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 538900.0}, {'date': Timestamp('2024-06-01 00:00:00'), 'volume': 517700.0}, {'date': Timestamp('2024-05-01 00:00:00'), 'volume': 272700.0}, {'date': Timestamp('2023-07-01 00:00:00'), 'volume': 221800.0}, {'date': Timestamp('2023-01-01 00:00:00'), 'volume': 207800.0}, {'date': Timestamp('2022-10-01 00:00:00'), 'volume': 123100.0}, {'date': Timestamp('2021-04-01 00:00:00'), 'volume': 106600.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 88600.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 26100.0}]",2026-08-01,2203887.0,242.88999938964844,1.0,81
ONCH,221015619.9951172,monthly,2026-08-01,2113301.0,0,8,8,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 2113301.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 1574400.0}, {'date': Timestamp('2026-02-01 00:00:00'), 'volume': 1446400.0}, {'date': Timestamp('2026-01-01 00:00:00'), 'volume': 1427300.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 752100.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 717700.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 571800.0}, {'date': Timestamp('2025-09-01 00:00:00'), 'volume': 483200.0}]",2026-08-01,2113301.0,10.279999732971191,1.0,14
CAI,5229593062.780748,monthly,2026-08-01,63832908.0,0,4,5,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 63832908.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 60025600.0}, {'date': Timestamp('2025-12-01 00:00:00'), 'volume': 56194600.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 32852700.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 27860600.0}]",2026-08-01,63832908.0,21.799999237060547,1.0,17
GSHR,213540893.62877697,monthly,2026-08-01,1242124.0,0,1,2,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1242124.0}, {'date': Timestamp('2025-05-01 00:00:00'), 'volume': 731700.0}]",2026-08-01,1242124.0,10.520000457763672,1.0,18
CLBT,3432291945.425178,monthly,2026-08-01,62376265.0,0,1,12,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 62376265.0}, {'date': Timestamp('2025-02-01 00:00:00'), 'volume': 54578900.0}, {'date': Timestamp('2024-08-01 00:00:00'), 'volume': 38014500.0}, {'date': Timestamp('2024-07-01 00:00:00'), 'volume': 33143000.0}, {'date': Timestamp('2024-06-01 00:00:00'), 'volume': 26012600.0}, {'date': Timestamp('2024-03-01 00:00:00'), 'volume': 21972800.0}, {'date': Timestamp('2023-12-01 00:00:00'), 'volume': 21658200.0}, {'date': Timestamp('2021-04-01 00:00:00'), 'volume': 17587400.0}, {'date': Timestamp('2021-03-01 00:00:00'), 'volume': 8510500.0}, {'date': Timestamp('2021-01-01 00:00:00'), 'volume': 7921900.0}, {'date': Timestamp('2020-12-01 00:00:00'), 'volume': 6571600.0}, {'date': Timestamp('2020-11-01 00:00:00'), 'volume': 873400.0}]",2026-08-01,62376265.0,11.140000343322754,1.0,72
MATW,850266450.066439,monthly,2026-08-01,9533242.0,0,1,5,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 9533242.0}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': 7250200.0}, {'date': Timestamp('2020-06-01 00:00:00'), 'volume': 6461100.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 5720000.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 2450900.0}]",2026-08-01,9533242.0,23.25,1.0,81
PAL,199666835.70563385,monthly,2026-08-01,11729235.0,0,1,4,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 11729235.0}, {'date': Timestamp('2024-10-01 00:00:00'), 'volume': 10448100.0}, {'date': Timestamp('2024-09-01 00:00:00'), 'volume': 6204900.0}, {'date': Timestamp('2024-05-01 00:00:00'), 'volume': 5824600.0}]",2026-08-01,11729235.0,5.5,1.0,30
CHYM,7742308911.675972,monthly,2026-08-01,129322562.0,0,3,4,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 129322562.0}, {'date': Timestamp('2026-03-01 00:00:00'), 'volume': 120353300.0}, {'date': Timestamp('2025-11-01 00:00:00'), 'volume': 97837100.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 94703900.0}]",2026-08-01,129322562.0,32.02000045776367,1.0,17
RBKB,194245964.9170052,monthly,2026-08-01,1507131.0,0,1,10,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 1507131.0}, {'date': Timestamp('2025-06-01 00:00:00'), 'volume': 944600.0}, {'date': Timestamp('2023-12-01 00:00:00'), 'volume': 525900.0}, {'date': Timestamp('2023-05-01 00:00:00'), 'volume': 307500.0}, {'date': Timestamp('2021-05-01 00:00:00'), 'volume': 300700.0}, {'date': Timestamp('2021-02-01 00:00:00'), 'volume': 226900.0}, {'date': Timestamp('2020-08-01 00:00:00'), 'volume': 225500.0}, {'date': Timestamp('2020-04-01 00:00:00'), 'volume': 171800.0}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': 170200.0}, {'date': Timestamp('2020-02-01 00:00:00'), 'volume': 133300.0}]",2026-08-01,1507131.0,12.699999809265137,1.0,81
DOCS,3818368359.29471,monthly,2026-08-01,131758626.0,0,2,6,"[{'date': Timestamp('2026-08-01 00:00:00'), 'volume': 131758626.0}, {'date': Timestamp('2026-05-01 00:00:00'), 'volume': 95960201.0}, {'date': Timestamp('2022-05-01 00:00:00'), 'volume': 76523700.0}, {'date': Timestamp('2021-11-01 00:00:00'), 'volume': 73790000.0}, {'date': Timestamp('2021-08-01 00:00:00'), 'volume': 49123800.0}, {'date': Timestamp('2021-06-01 00:00:00'), 'volume': 32938000.0}]",2026-08-01,131758626.0,24.799999237060547,1.0,65
