Symbol,market_cap,timeframe,HVE_date_1,HVE_vol_1,HVE_date_2,HVE_vol_2,HVE_date_3,HVE_vol_3,HVE_date_4,HVE_vol_4,HVE_date_5,HVE_vol_5,HVE_date_6,HVE_vol_6,HVE_date_7,HVE_vol_7,HVE_date_8,HVE_vol_8,HVE_date_9,HVE_vol_9,HVE_date_10,HVE_vol_10
NDMO,619447025.5999999,monthly,2022-12-01,9085300,2022-05-01,8046900.0,2021-09-01,5121600.0,2020-09-01,4103500.0,2020-08-01,2027400.0,,,,,,,,,,
MEGI,788520155.25,monthly,2022-12-01,7801200,2021-10-01,6821900.0,,,,,,,,,,,,,,,,
AFB,327691860.0,monthly,2022-12-01,3957700,2022-11-01,2732400.0,2020-03-01,2497000.0,2020-02-01,1244200.0,,,,,,,,,,,,
NUV,1894858460.0,monthly,2022-12-01,22324900,2020-03-01,19574600.0,2020-02-01,6349000.0,,,,,,,,,,,,,,
OMCL,1825068543.2802932,monthly,2022-11-01,21595800,2022-07-01,17192600.0,2020-12-01,13139200.0,2020-10-01,11940600.0,2020-09-01,10576800.0,2020-03-01,7995000.0,2020-02-01,4311600.0,,,,,,
FIGS,1937748147.592425,monthly,2022-11-01,108147800,2022-05-01,107446400.0,2022-03-01,76998800.0,2021-12-01,76566400.0,2021-11-01,54387400.0,2021-09-01,44516700.0,2021-08-01,40904900.0,2021-06-01,33625800.0,2021-05-01,16570000.0,,
CGNT,608742881.5402011,monthly,2022-10-01,41101200,2021-06-01,23706300.0,2021-02-01,14543400.0,,,,,,,,,,,,,,
EPAC,1895757670.661452,monthly,2022-10-01,14522000,2022-09-01,13628500.0,2020-04-01,12353300.0,2020-03-01,11663900.0,2020-02-01,5534300.0,,,,,,,,,,
BLKB,1342595454.5530474,monthly,2022-09-01,14327100,2020-03-01,14260300.0,2020-02-01,7581100.0,,,,,,,,,,,,,,
EVTC,1686548811.8222983,monthly,2022-08-01,15019800,2020-08-01,14911100.0,2020-03-01,13573000.0,2020-02-01,7347600.0,,,,,,,,,,,,
KRNT,744228069.1582277,monthly,2022-07-01,30170900,2022-05-01,22242100.0,2021-11-01,16382000.0,2020-05-01,10897300.0,2020-03-01,10098900.0,2020-02-01,7200900.0,,,,,,,,
ALCO,310076627.1807378,monthly,2022-06-01,2575000,2021-06-01,1968600.0,2021-03-01,955500.0,2020-12-01,672700.0,2020-03-01,656400.0,2020-02-01,332900.0,,,,,,,,
ODC,1362055372.3948755,monthly,2022-06-01,3914800,2022-04-01,2003000.0,2022-03-01,1488400.0,2022-01-01,1306000.0,2020-04-01,1103400.0,2020-03-01,999800.0,2020-02-01,377800.0,,,,,,
TCBX,676624573.6684015,monthly,2022-06-01,2836200,2021-11-01,2663700.0,,,,,,,,,,,,,,,,
FPI,432246459.2260417,monthly,2022-06-01,16616700,2022-05-01,16105900.0,2022-03-01,14589700.0,2021-10-01,11702700.0,2021-03-01,9513000.0,2021-01-01,4842800.0,2020-06-01,4710500.0,2020-03-01,4701400.0,2020-02-01,1738300.0,,
FBRT,634944774.0291263,monthly,2022-06-01,50006600,2022-05-01,18771800.0,2022-04-01,11322700.0,2021-12-01,10715400.0,2021-11-01,6035800.0,2021-10-01,3526200.0,,,,,,,,
AMPH,960343804.018061,monthly,2022-06-01,17135300,2022-05-01,11194900.0,2022-03-01,11175100.0,2020-05-01,8463900.0,2020-03-01,7636300.0,2020-02-01,3748600.0,,,,,,,,
SBR,1066624916.1182158,monthly,2022-06-01,2927300,2022-03-01,2097400.0,2022-02-01,1614300.0,2022-01-01,1545000.0,2021-10-01,1193400.0,2020-03-01,1139300.0,2020-02-01,938700.0,,,,,,
FLNG,1565752718.5700934,monthly,2022-06-01,21505100,2022-01-01,14617900.0,2021-11-01,3962900.0,2021-10-01,2793400.0,2021-09-01,1581300.0,2021-08-01,1422600.0,2021-03-01,1381200.0,2021-01-01,1232500.0,2020-03-01,1164100.0,2020-02-01,637300.0
CIA,322531716.0168067,monthly,2022-06-01,11135600,2022-05-01,4076100.0,2021-06-01,3255000.0,2020-03-01,2932000.0,2020-02-01,1644800.0,,,,,,,,,,
FSBW,320456520.01779854,monthly,2022-06-01,2277100,2020-03-01,1266800.0,2020-02-01,568400.0,,,,,,,,,,,,,,
VYX,1094188999.8961384,monthly,2022-06-01,84297406,2022-04-01,82675556.0,2020-03-01,71032955.0,2020-02-01,34067978.0,,,,,,,,,,,,
UNTY,597835299.0376252,monthly,2022-06-01,2165600,2021-06-01,1971400.0,2021-03-01,1083000.0,2020-05-01,614300.0,2020-04-01,591000.0,2020-03-01,498200.0,2020-02-01,178500.0,,,,,,
WEYS,362509628.670416,monthly,2022-06-01,1810100,2021-06-01,1728100.0,2021-03-01,825100.0,2020-03-01,560700.0,2020-02-01,275200.0,,,,,,,,,,
CBL,1653378381.9462326,monthly,2022-06-01,8136500,2022-05-01,5397500.0,2021-12-01,3305100.0,2021-11-01,2357900.0,,,,,,,,,,,,
NC,389984031.00000006,monthly,2022-06-01,1614900,2021-06-01,1185500.0,2021-03-01,792600.0,2020-06-01,520200.0,2020-03-01,511500.0,2020-02-01,159700.0,,,,,,,,
USCB,374957871.1287079,monthly,2022-06-01,2246700,2022-03-01,1949100.0,2021-07-01,1549200.0,,,,,,,,,,,,,,
JMSB,310468906.38103914,monthly,2022-06-01,4300800,2022-05-01,888900.0,2022-02-01,312200.0,2020-06-01,184500.0,2020-02-01,156000.0,,,,,,,,,,
MYFW,310354062.41159606,monthly,2022-06-01,2130600,2021-06-01,1527200.0,2020-06-01,1122600.0,2020-05-01,691900.0,2020-04-01,283400.0,2020-02-01,227600.0,,,,,,,,
NRIM,621963664.0293578,monthly,2022-06-01,6464800,2020-09-01,3180800.0,2020-06-01,3029200.0,2020-05-01,2833600.0,2020-03-01,2637600.0,2020-02-01,1796800.0,,,,,,,,
FDBC,301869359.7946288,monthly,2022-06-01,890300,2020-06-01,489800.0,2020-05-01,123000.0,2020-03-01,112500.0,2020-02-01,27700.0,,,,,,,,,,
ACNB,617011677.619113,monthly,2022-06-01,2165500,2021-06-01,2127800.0,2020-03-01,754400.0,2020-02-01,554200.0,,,,,,,,,,,,
CNMD,1082425560.0419562,monthly,2022-06-01,16851300,2020-03-01,12875400.0,2020-02-01,5273000.0,,,,,,,,,,,,,,
GASS,303435228.38518524,monthly,2022-06-01,15823900,2022-05-01,4809000.0,2022-03-01,4748500.0,2021-11-01,4002200.0,2021-01-01,3739200.0,2020-12-01,3214600.0,2020-08-01,3066200.0,2020-04-01,1792200.0,2020-03-01,1676100.0,2020-02-01,602200.0
LZB,1633797558.441177,monthly,2022-06-01,15369400,2022-03-01,13505400.0,2021-06-01,12536600.0,2021-03-01,11122800.0,2021-02-01,11121800.0,2020-11-01,10934300.0,2020-03-01,10928000.0,2020-02-01,6162700.0,,,,
TCMD,683003526.8457143,monthly,2022-06-01,17194800,2022-05-01,8590500.0,2021-12-01,8179400.0,2021-10-01,6840800.0,2020-08-01,6783100.0,2020-07-01,5666000.0,2020-03-01,4978400.0,2020-02-01,2964600.0,,,,
CDRE,1199184570.890625,monthly,2022-06-01,12078000,2021-12-01,4706100.0,2021-11-01,3995000.0,,,,,,,,,,,,,,
PKBK,385830973.7837837,monthly,2022-06-01,2704300,2021-06-01,2299200.0,2020-03-01,1156000.0,2020-02-01,412430.0,,,,,,,,,,,,
BCML,356407380.46400505,monthly,2022-06-01,4356600,2021-06-01,2638200.0,2020-04-01,1576100.0,2020-03-01,1342700.0,2020-02-01,881700.0,,,,,,,,,,
FMAO,419516706.8476445,monthly,2022-06-01,3169800,2021-06-01,2380900.0,2021-05-01,621700.0,2020-03-01,429100.0,2020-02-01,148200.0,,,,,,,,,,
GCBC,558946656.1080459,monthly,2022-06-01,1809400,2021-06-01,1357400.0,2021-05-01,396400.0,2020-03-01,393400.0,2020-02-01,113600.0,,,,,,,,,,
PBT,1134458084.9468212,monthly,2022-06-01,7591100,2022-03-01,6944200.0,2022-01-01,6422300.0,2020-03-01,5524900.0,2020-02-01,3938200.0,,,,,,,,,,
UPBD,1191523806.9959676,monthly,2022-05-01,25838300,2022-03-01,24170400.0,2022-02-01,23412300.0,2021-06-01,22225000.0,2020-03-01,21177000.0,2020-02-01,15682000.0,,,,,,,,
PAMT,308912724.48777264,monthly,2022-04-01,1585200,2021-11-01,1406000.0,2021-01-01,1138000.0,2020-07-01,954800.0,2020-04-01,709200.0,2020-03-01,533600.0,2020-02-01,373600.0,,,,,,
ZYME,1776810870.656289,monthly,2022-04-01,57696700,2022-01-01,30529400.0,2021-12-01,16848800.0,2021-01-01,14683600.0,2020-09-01,13072300.0,2020-03-01,11518800.0,2020-02-01,5072600.0,,,,,,
GSL,1357350423.9335785,monthly,2022-04-01,30139800,2022-03-01,28943000.0,2022-02-01,21604600.0,2021-09-01,19305400.0,2021-06-01,15424200.0,2021-01-01,11167000.0,2020-12-01,2159500.0,2020-11-01,1588900.0,2020-03-01,1458700.0,2020-02-01,695100.0
IRMD,1201094030.2090125,monthly,2022-03-01,2475000,2021-11-01,1951100.0,2021-07-01,1686100.0,2020-06-01,1423600.0,2020-03-01,1134800.0,2020-02-01,1107300.0,,,,,,,,
DRTS,957545924.6410028,monthly,2022-03-01,26529100,2022-01-01,10842800.0,2021-07-01,4387000.0,2021-06-01,1371400.0,2021-03-01,1149900.0,,,,,,,,,,
CMRE,1740095790.1122448,monthly,2022-03-01,28163700,2020-03-01,22125500.0,2020-02-01,17259900.0,,,,,,,,,,,,,,
EMD,616763544.0,monthly,2022-03-01,14811600,2020-03-01,14499100.0,2020-02-01,6328100.0,,,,,,,,,,,,,,
BBDC,865925985.7862407,monthly,2022-03-01,20715100,2021-03-01,9407800.0,2020-03-01,8849900.0,2020-02-01,2475100.0,,,,,,,,,,,,
AMPL,983077977.2884616,monthly,2022-02-01,61494300,2022-01-01,22633800.0,2021-11-01,21001300.0,2021-10-01,18725100.0,2021-09-01,16292300.0,,,,,,,,,,
GT,1966080240.6708076,monthly,2022-02-01,202022800,2020-03-01,182936100.0,2020-02-01,121875600.0,,,,,,,,,,,,,,
ASG,338340987.0,monthly,2022-01-01,8469100,2020-03-01,7852400.0,2020-02-01,6554300.0,,,,,,,,,,,,,,
VALU,364975826.4534213,monthly,2022-01-01,720400,2021-11-01,482100.0,2021-10-01,311100.0,2021-09-01,286300.0,2020-03-01,189900.0,2020-02-01,128500.0,,,,,,,,
CET,1539814023.0,monthly,2021-12-01,1849000,2020-03-01,1789700.0,2020-02-01,451200.0,,,,,,,,,,,,,,
TBLD,679139121.7,monthly,2021-12-01,5675900,2021-07-01,3211100.0,,,,,,,,,,,,,,,,
MTRX,390216492.4746744,monthly,2021-12-01,16715400,2020-03-01,6616200.0,2020-02-01,6226400.0,,,,,,,,,,,,,,
CSV,620290588.0256821,monthly,2021-12-01,5012900,2020-03-01,4970800.0,2020-02-01,2316200.0,,,,,,,,,,,,,,
DAKT,943002947.881295,monthly,2021-11-01,16608600,2021-03-01,8963500.0,2020-03-01,6529100.0,2020-02-01,3407700.0,,,,,,,,,,,,
CVLG,1132946216.964856,monthly,2021-10-01,12605800,2020-04-01,10152600.0,2020-03-01,9975000.0,2020-02-01,6516200.0,,,,,,,,,,,,
MSB,324720237.8439425,monthly,2021-10-01,3579100,2020-04-01,2390000.0,2020-03-01,2094600.0,2020-02-01,1440800.0,,,,,,,,,,,,
SLVM,1563219590.3995943,monthly,2021-10-01,31199700,2021-09-01,201300.0,,,,,,,,,,,,,,,,
HCSG,1668765002.3237412,monthly,2021-09-01,33174000,2020-03-01,28213600.0,2020-02-01,13562400.0,,,,,,,,,,,,,,
RSVR,659900206.6369047,monthly,2021-09-01,7965400,2021-04-01,7087800.0,2021-03-01,4445500.0,2021-02-01,3257000.0,2021-01-01,1280000.0,,,,,,,,,,
TBPH,908879449.8142612,monthly,2021-09-01,42724100,2021-08-01,31172300.0,2020-06-01,15917100.0,2020-02-01,12993400.0,,,,,,,,,,,,
ARKO,864951899.5397038,monthly,2021-09-01,27551200,2020-12-01,26361400.0,2020-10-01,11206000.0,2020-03-01,9768000.0,2020-02-01,1874600.0,,,,,,,,,,
HLMN,1661895335.4146636,monthly,2021-09-01,59167100,2021-08-01,30123700.0,2021-02-01,27118100.0,2021-01-01,22853900.0,2020-12-01,5714800.0,,,,,,,,,,
DDI,558962782.0,monthly,2021-09-01,4404800,2021-08-01,3816900.0,,,,,,,,,,,,,,,,
LKFN,1561583533.8319273,monthly,2021-08-01,10221300,2020-03-01,4504400.0,2020-02-01,1420000.0,,,,,,,,,,,,,,
WKC,1731705689.673812,monthly,2021-08-01,25447700,2020-03-01,22566400.0,2020-02-01,8917600.0,,,,,,,,,,,,,,
STRA,1783027762.9878604,monthly,2021-08-01,8855300,2020-06-01,7862100.0,2020-03-01,3466200.0,2020-02-01,1886500.0,,,,,,,,,,,,
TATT,607091470.7110604,monthly,2021-07-01,42380400,2021-01-01,32578000.0,2020-09-01,20104800.0,2020-08-01,225600.0,2020-07-01,104000.0,2020-06-01,53000.0,2020-04-01,51200.0,2020-03-01,44900.0,2020-02-01,25500.0,,
SAM,1998027339.2544253,monthly,2021-07-01,9829200,2021-05-01,4529500.0,2020-03-01,4195900.0,2020-02-01,3979300.0,,,,,,,,,,,,
SHEN,854724862.994012,monthly,2021-07-01,9227200,2020-03-01,5727000.0,2020-02-01,4412300.0,,,,,,,,,,,,,,
EVCM,1647410962.6739128,monthly,2021-07-01,21895000,,,,,,,,,,,,,,,,,,
MSEX,1033277786.3173324,monthly,2021-07-01,7566400,2021-06-01,4040600.0,2021-02-01,3330900.0,2021-01-01,3068400.0,2020-03-01,2194800.0,2020-02-01,945100.0,,,,,,,,
RBB,458115764.89830506,monthly,2021-06-01,2436600,2020-03-01,2148900.0,2020-02-01,492300.0,,,,,,,,,,,,,,
CBNK,573502413.3971694,monthly,2021-06-01,2041600,2021-05-01,1172800.0,2021-03-01,1098300.0,2020-03-01,877100.0,2020-02-01,330000.0,,,,,,,,,,
PINE,343548714.2266666,monthly,2021-06-01,5839100,2020-06-01,2902000.0,2020-04-01,1806300.0,2020-03-01,1663200.0,2020-02-01,902600.0,,,,,,,,,,
FSTR,468235104.40232974,monthly,2021-06-01,2823500,2021-03-01,2228100.0,2020-03-01,1134000.0,2020-02-01,522900.0,,,,,,,,,,,,
THFF,923524629.6090896,monthly,2021-06-01,2685300,2020-06-01,1786300.0,2020-03-01,1637700.0,2020-02-01,729000.0,,,,,,,,,,,,
WTBA,459247872.6257242,monthly,2021-06-01,1199800,2020-06-01,1159900.0,2020-03-01,1134500.0,2020-02-01,450200.0,,,,,,,,,,,,
TSBK,350692317.86086553,monthly,2021-06-01,1803000,2021-03-01,687800.0,2020-03-01,626000.0,2020-02-01,274900.0,,,,,,,,,,,,
HFRO,403359320.0,monthly,2021-06-01,14673100,2020-04-01,13887200.0,2020-03-01,11289100.0,2020-02-01,4552900.0,,,,,,,,,,,,
BWFG,476556995.8197344,monthly,2021-06-01,1789000,2020-06-01,822300.0,2020-03-01,657200.0,2020-02-01,283200.0,,,,,,,,,,,,
CHMG,364281999.0571774,monthly,2021-06-01,1033700,2021-04-01,370200.0,2021-03-01,325100.0,2020-03-01,281500.0,2020-02-01,137800.0,,,,,,,,,,
PANL,446129788.5,monthly,2021-06-01,17135500,2021-04-01,12697500.0,2021-03-01,4319700.0,2021-02-01,2486000.0,2020-06-01,1837300.0,2020-04-01,441400.0,2020-03-01,426700.0,2020-02-01,159200.0,,,,
MLP,395702933.6098655,monthly,2021-06-01,1605900,2020-03-01,787800.0,2020-02-01,437100.0,,,,,,,,,,,,,,
PCB,399568687.816458,monthly,2021-06-01,3458800,2021-05-01,1750700.0,2021-03-01,1427400.0,2021-01-01,1174200.0,2020-06-01,958400.0,2020-02-01,828100.0,,,,,,,,
FBIZ,533589822.8854101,monthly,2021-06-01,2255600,2020-04-01,690100.0,2020-03-01,530600.0,2020-02-01,202700.0,,,,,,,,,,,,
RCKY,311307453.5768375,monthly,2021-05-01,2187200,2021-04-01,1918800.0,2021-03-01,1663000.0,2020-03-01,1089200.0,2020-02-01,595000.0,,,,,,,,,,
FSBC,1035460774.5615432,monthly,2021-05-01,3589100,,,,,,,,,,,,,,,,,,
MCFT,621879313.0713729,monthly,2021-05-01,10718100,2020-09-01,9235900.0,2020-03-01,8503800.0,2020-02-01,4208600.0,,,,,,,,,,,,
VINP,636821594.7471385,monthly,2021-05-01,8216300,2021-01-01,7566700.0,,,,,,,,,,,,,,,,
TRC,509299834.1960997,monthly,2021-05-01,3491900,2020-03-01,2903500.0,2020-02-01,1405900.0,,,,,,,,,,,,,,
LQDT,1218874282.5448349,monthly,2021-05-01,15996400,2020-12-01,12096100.0,2020-08-01,7578200.0,2020-06-01,7316100.0,2020-03-01,3942300.0,2020-02-01,1941700.0,,,,,,,,
IGIC,1150741925.0574975,monthly,2021-04-01,8375100,2020-02-01,2904400.0,,,,,,,,,,,,,,,,
UTL,968265381.6741704,monthly,2021-04-01,5413200,2020-11-01,2717600.0,2020-03-01,2065100.0,2020-02-01,1194700.0,,,,,,,,,,,,
TRIP,1601129799.1749997,monthly,2021-03-01,122430800,2020-06-01,110894400.0,2020-03-01,97315900.0,2020-02-01,61125700.0,,,,,,,,,,,,
FRBA,439600716.38092446,monthly,2021-03-01,2801800,2020-03-01,1699600.0,2020-02-01,415800.0,,,,,,,,,,,,,,
EPC,1277374331.9905846,monthly,2021-03-01,30813300,2020-02-01,26049700.0,,,,,,,,,,,,,,,,
CIX,335063905.0,monthly,2021-03-01,533800,2020-09-01,204100.0,2020-03-01,180000.0,2020-02-01,26800.0,,,,,,,,,,,,
OLP,533703683.7679697,monthly,2021-03-01,2742700,2020-03-01,2455500.0,2020-02-01,695700.0,,,,,,,,,,,,,,
THW,519238863.00000006,monthly,2021-03-01,7072300,2020-03-01,6042400.0,2020-02-01,3731700.0,,,,,,,,,,,,,,
SRTA,458590849.47761184,monthly,2021-01-01,42500700,2020-12-01,36677500.0,2020-03-01,5499500.0,2020-02-01,704100.0,,,,,,,,,,,,
PAX,1773718404.4292278,monthly,2021-01-01,24854100,,,,,,,,,,,,,,,,,,
DCOM,1790566656.2844634,monthly,2021-01-01,8032500,2020-07-01,3218200.0,2020-06-01,1865500.0,2020-03-01,1847600.0,2020-02-01,833700.0,,,,,,,,,,
NMCO,595435276.0,monthly,2020-12-01,10236900,2020-03-01,6607800.0,2020-02-01,2726400.0,,,,,,,,,,,,,,
ESRT,925950213.7003891,monthly,2020-11-01,86054400,2020-06-01,82637700.0,2020-05-01,79859300.0,2020-03-01,50760900.0,2020-02-01,28464900.0,,,,,,,,,,
SSSS,308931965.40254235,monthly,2020-09-01,23308000,2020-07-01,16189200.0,2020-06-01,6662100.0,2020-03-01,4653400.0,2020-02-01,4137900.0,,,,,,,,,,
SBH,1379606732.0622349,monthly,2020-10-01,75497400,2020-03-01,64032900.0,2020-02-01,54339100.0,,,,,,,,,,,,,,
CFFN,1075008152.5862882,monthly,2020-10-01,56887800,2020-07-01,23930400.0,2020-03-01,17892100.0,2020-02-01,7518600.0,,,,,,,,,,,,
MLKN,1364759632.1967893,monthly,2020-09-01,50505100,2020-03-01,21055300.0,2020-02-01,8587100.0,,,,,,,,,,,,,,
BFS,929413971.4583784,monthly,2020-09-01,2675700,2020-03-01,1864800.0,2020-02-01,1104300.0,,,,,,,,,,,,,,
OPY,1115148689.1690197,monthly,2020-09-01,3289200,2020-07-01,2375900.0,2020-03-01,2345600.0,2020-02-01,837400.0,,,,,,,,,,,,
VTOL,1241083539.2432954,monthly,2020-09-01,10687800,2020-08-01,2584800.0,2020-04-01,2547750.0,2020-03-01,1957450.0,2020-02-01,1265100.0,,,,,,,,,,
ETD,573306041.0200182,monthly,2020-08-01,10092100,2020-05-01,9787600.0,2020-03-01,8578800.0,2020-02-01,6625500.0,,,,,,,,,,,,
KMDA,418860420.6507042,monthly,2020-08-01,20474000,2020-07-01,4466500.0,2020-06-01,4129500.0,2020-03-01,2920200.0,2020-02-01,1199000.0,,,,,,,,,,
GBLI,365666448.0,monthly,2020-08-01,3386800,2020-06-01,961000.0,2020-05-01,575200.0,2020-03-01,529400.0,2020-02-01,227600.0,,,,,,,,,,
OOMA,507374977.92307687,monthly,2020-07-01,7053500,2020-06-01,6571200.0,2020-05-01,4221000.0,2020-03-01,3782600.0,2020-02-01,1204600.0,,,,,,,,,,
DLX,1095612611.1259134,monthly,2020-07-01,20034000,2020-03-01,12939900.0,2020-02-01,7546200.0,,,,,,,,,,,,,,
WMK,1981794939.053583,monthly,2020-06-01,4567500,2020-03-01,3556800.0,2020-02-01,1109800.0,,,,,,,,,,,,,,
NGS,554202054.9990778,monthly,2020-06-01,3908900,2020-03-01,2343000.0,2020-02-01,1068800.0,,,,,,,,,,,,,,
TWIN,348888165.67169327,monthly,2020-06-01,3141800,2020-05-01,1216700.0,2020-03-01,1180800.0,2020-02-01,627800.0,,,,,,,,,,,,
ACEL,1082525579.109589,monthly,2020-06-01,17327100,2020-05-01,7894600.0,2020-03-01,5417100.0,2020-02-01,4289800.0,,,,,,,,,,,,
MG,598789956.2822151,monthly,2020-06-01,8714300,2020-04-01,7656300.0,2020-03-01,4403100.0,2020-02-01,2559700.0,,,,,,,,,,,,
CNNE,636697922.9032259,monthly,2020-06-01,32045400,2020-03-01,16607700.0,2020-02-01,7783600.0,,,,,,,,,,,,,,
MCBS,1027749221.2645384,monthly,2020-06-01,3492400,2020-03-01,982300.0,2020-02-01,559800.0,,,,,,,,,,,,,,
PLAY,411202397.3893805,monthly,2020-06-01,306409800,2020-05-01,121289900.0,2020-04-01,120562100.0,2020-03-01,102483900.0,2020-02-01,9867800.0,,,,,,,,,,
VEL,715231193.3881688,monthly,2020-06-01,6691200,2020-05-01,4645300.0,2020-03-01,4298000.0,2020-02-01,1941300.0,,,,,,,,,,,,
VMD,445856963.1077845,monthly,2020-06-01,17681800,2020-05-01,6804700.0,2020-03-01,6668500.0,2020-02-01,647200.0,,,,,,,,,,,,
DFIN,1013035234.5707068,monthly,2020-06-01,8884700,2020-03-01,8209200.0,2020-02-01,4988700.0,,,,,,,,,,,,,,
NAVI,817707874.609929,monthly,2020-06-01,106037800,2020-03-01,91448000.0,2020-02-01,36291000.0,,,,,,,,,,,,,,
RGR,611143220.6916472,monthly,2020-06-01,10293300,2020-05-01,7643700.0,2020-03-01,6996200.0,2020-02-01,2669500.0,,,,,,,,,,,,
BSRR,537162044.9361702,monthly,2020-06-01,1448500,2020-03-01,1403300.0,2020-02-01,517700.0,,,,,,,,,,,,,,
IVR,735160251.7701149,monthly,2020-06-01,67581260,2020-04-01,32854090.0,2020-03-01,17894840.0,2020-02-01,8364240.0,,,,,,,,,,,,
FLXS,390471727.180602,monthly,2020-06-01,3114500,2020-05-01,1439600.0,2020-04-01,979500.0,2020-03-01,883800.0,2020-02-01,722900.0,,,,,,,,,,
ESEA,468124500.3775254,monthly,2020-05-01,14799370,2020-02-01,1765581.0,,,,,,,,,,,,,,,,
FRPH,486541554.0784954,monthly,2020-05-01,2696800,2020-04-01,1164000.0,2020-03-01,1144400.0,2020-02-01,316600.0,,,,,,,,,,,,
RM,377902240.3863344,monthly,2020-05-01,3307400,2020-04-01,2561100.0,2020-03-01,1742600.0,2020-02-01,1104200.0,,,,,,,,,,,,
CIM,1143441102.127691,monthly,2020-04-01,65446566,2020-03-01,38416034.0,2020-02-01,13282135.0,,,,,,,,,,,,,,
GLRE,554874714.7425374,monthly,2020-04-01,8331100,2020-03-01,8271100.0,2020-02-01,4588500.0,,,,,,,,,,,,,,
OEC,395848306.3788301,monthly,2020-04-01,21066800,2020-03-01,20267200.0,2020-02-01,8011100.0,,,,,,,,,,,,,,
NAT,1238741383.8019168,monthly,2020-04-01,405429100,2020-03-01,92883300.0,2020-02-01,49802700.0,,,,,,,,,,,,,,
GAM,1463118558.0,monthly,2020-04-01,2198400,2020-03-01,2103000.0,2020-02-01,891800.0,,,,,,,,,,,,,,
TK,935377074.6846848,monthly,2020-04-01,53796200,2020-03-01,32555900.0,2020-02-01,17528200.0,,,,,,,,,,,,,,
DSL,1240836420.0,monthly,2020-03-01,31590500,2020-02-01,10541100.0,,,,,,,,,,,,,,,,
IQI,530953352.0,monthly,2020-03-01,5893700,2020-02-01,2169100.0,,,,,,,,,,,,,,,,
HPF,340324842.0,monthly,2020-03-01,3274900,2020-02-01,1216000.0,,,,,,,,,,,,,,,,
LDP,606010528.0,monthly,2020-03-01,5132700,2020-02-01,1796200.0,,,,,,,,,,,,,,,,
SBSI,1043690049.41076,monthly,2020-03-01,5461900,2020-02-01,2295600.0,,,,,,,,,,,,,,,,
EOI,779852334.0,monthly,2020-03-01,7090000,2020-02-01,2347900.0,,,,,,,,,,,,,,,,
YELP,1319776890.0523558,monthly,2020-03-01,37840400,2020-02-01,23978500.0,,,,,,,,,,,,,,,,
PFBC,1403826703.9688752,monthly,2020-03-01,3018200,2020-02-01,2111400.0,,,,,,,,,,,,,,,,
RQI,1668834750.0,monthly,2020-03-01,34222300,2020-02-01,20559500.0,,,,,,,,,,,,,,,,
FFA,434741175.0,monthly,2020-03-01,2103800,2020-02-01,667100.0,,,,,,,,,,,,,,,,
ETG,1750061167.0,monthly,2020-03-01,12150000,2020-02-01,4257200.0,,,,,,,,,,,,,,,,
HQH,1213618484.0,monthly,2020-03-01,7559900,2020-02-01,3676300.0,,,,,,,,,,,,,,,,
SLRC,677568578.9585702,monthly,2020-03-01,11827300,2020-02-01,3816100.0,,,,,,,,,,,,,,,,
AOD,1072385820.0,monthly,2020-03-01,20146300,2020-02-01,7202500.0,,,,,,,,,,,,,,,,
MYI,1344011060.0,monthly,2020-03-01,8568500,2020-02-01,3669100.0,,,,,,,,,,,,,,,,
NIE,725974883.0,monthly,2020-03-01,4170300,2020-02-01,1625000.0,,,,,,,,,,,,,,,,
BLW,480527939.0,monthly,2020-03-01,8737100,2020-02-01,3491800.0,,,,,,,,,,,,,,,,
HPI,427166400.0,monthly,2020-03-01,4990600,2020-02-01,1548100.0,,,,,,,,,,,,,,,,
CHY,1070802899.0,monthly,2020-03-01,13974800,2020-02-01,4894200.0,,,,,,,,,,,,,,,,
RMT,742611748.0,monthly,2020-03-01,7740800,2020-02-01,3402700.0,,,,,,,,,,,,,,,,
AVK,568193769.0,monthly,2020-03-01,7639134,2020-02-01,3517062.0,,,,,,,,,,,,,,,,
NMFC,663055805.2695651,monthly,2020-03-01,46587800,2020-02-01,14348100.0,,,,,,,,,,,,,,,,
PRSU,1495960587.1645756,monthly,2020-03-01,10282500,2020-02-01,3223000.0,,,,,,,,,,,,,,,,
PMT,939169459.6241674,monthly,2020-03-01,76708700,2020-02-01,19091500.0,,,,,,,,,,,,,,,,
NODK,334461880.560606,monthly,2020-03-01,1286400,2020-02-01,308100.0,,,,,,,,,,,,,,,,
EIM,531571012.0,monthly,2020-03-01,9080400,2020-02-01,4749400.0,,,,,,,,,,,,,,,,
VKI,414752040.0,monthly,2020-03-01,4926200,2020-02-01,2356600.0,,,,,,,,,,,,,,,,
VCV,511399896.0,monthly,2020-03-01,5808400,2020-02-01,1568500.0,,,,,,,,,,,,,,,,
KRNY,602074097.0394738,monthly,2020-03-01,13892500,2020-02-01,6270800.0,,,,,,,,,,,,,,,,
GHY,484979424.0,monthly,2020-03-01,10069100,2020-02-01,4213200.0,,,,,,,,,,,,,,,,
CHI,1058066148.0,monthly,2020-03-01,14477400,2020-02-01,5082000.0,,,,,,,,,,,,,,,,
FOF,373503150.0,monthly,2020-03-01,5554800,2020-02-01,1614800.0,,,,,,,,,,,,,,,,
BTT,1439206548.0,monthly,2020-03-01,9544600,2020-02-01,2876100.0,,,,,,,,,,,,,,,,
