ticker,market_cap,timeframe,hvd_date,hvd_volume,days_since_hvd,hvd_count,all_hvd_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
NSA,6108956184.302629,daily,2026-07-21,25654100.0,0,20,"[{'date': Timestamp('2026-07-21 00:00:00'), 'volume': 25654100}, {'date': Timestamp('2026-07-17 00:00:00'), 'volume': 2727400}, {'date': Timestamp('2026-03-23 00:00:00'), 'volume': 2675700}, {'date': Timestamp('2026-03-18 00:00:00'), 'volume': 3459300}, {'date': Timestamp('2026-03-17 00:00:00'), 'volume': 8974900}, {'date': Timestamp('2026-03-16 00:00:00'), 'volume': 18846900}, {'date': Timestamp('2026-03-12 00:00:00'), 'volume': 2546400}, {'date': Timestamp('2026-02-17 00:00:00'), 'volume': 3405900}, {'date': Timestamp('2026-01-12 00:00:00'), 'volume': 3168600}, {'date': Timestamp('2025-11-04 00:00:00'), 'volume': 2686100}, {'date': Timestamp('2024-06-21 00:00:00'), 'volume': 3054200}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': 9555800}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': 2764200}, {'date': Timestamp('2021-07-23 00:00:00'), 'volume': 3206000}, {'date': Timestamp('2021-07-22 00:00:00'), 'volume': 4771600}, {'date': Timestamp('2021-07-21 00:00:00'), 'volume': 5682300}, {'date': Timestamp('2021-05-13 00:00:00'), 'volume': 14069500}, {'date': Timestamp('2021-05-11 00:00:00'), 'volume': 2640200}, {'date': Timestamp('2020-09-23 00:00:00'), 'volume': 3745400}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': 2698400}]",2026-07-21,25654100.0,43.40999984741211,1.0,1645
BRUN,2102703549.972408,daily,2026-08-14,6364300.0,0,20,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 6364300.0}, {'date': Timestamp('2026-08-13 00:00:00'), 'volume': 3653300.0}, {'date': Timestamp('2026-08-12 00:00:00'), 'volume': 3338500.0}, {'date': Timestamp('2026-07-30 00:00:00'), 'volume': 4032400.0}, {'date': Timestamp('2026-07-29 00:00:00'), 'volume': 2836000.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 3764600.0}, {'date': Timestamp('2026-07-27 00:00:00'), 'volume': 2841600.0}, {'date': Timestamp('2026-07-02 00:00:00'), 'volume': 2485600.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 2830500.0}, {'date': Timestamp('2026-06-15 00:00:00'), 'volume': 2510000.0}, {'date': Timestamp('2026-06-05 00:00:00'), 'volume': 2797100.0}, {'date': Timestamp('2026-06-04 00:00:00'), 'volume': 2446500.0}, {'date': Timestamp('2026-06-03 00:00:00'), 'volume': 4118900.0}, {'date': Timestamp('2026-06-02 00:00:00'), 'volume': 2489800.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 3983000.0}, {'date': Timestamp('2026-05-29 00:00:00'), 'volume': 2973900.0}, {'date': Timestamp('2026-05-28 00:00:00'), 'volume': 2852500.0}, {'date': Timestamp('2026-05-15 00:00:00'), 'volume': 4897400.0}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': 3099800.0}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': 5067100.0}]",2026-08-14,6364300.0,22.93000030517578,1.0,407
ARX,2998086460.032184,daily,2026-08-13,70095100.0,1,20,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 19772800.0}, {'date': Timestamp('2026-08-13 00:00:00'), 'volume': 70095100.0}, {'date': Timestamp('2026-07-31 00:00:00'), 'volume': 6472400.0}, {'date': Timestamp('2026-07-30 00:00:00'), 'volume': 4941200.0}, {'date': Timestamp('2026-07-29 00:00:00'), 'volume': 4251000.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 8698300.0}, {'date': Timestamp('2026-07-07 00:00:00'), 'volume': 3120100.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 12209100.0}, {'date': Timestamp('2026-06-25 00:00:00'), 'volume': 3087400.0}, {'date': Timestamp('2026-06-16 00:00:00'), 'volume': 2643300.0}, {'date': Timestamp('2026-05-26 00:00:00'), 'volume': 2643700.0}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': 3238200.0}, {'date': Timestamp('2026-04-14 00:00:00'), 'volume': 2970500.0}, {'date': Timestamp('2025-11-13 00:00:00'), 'volume': 2820500.0}, {'date': Timestamp('2025-10-02 00:00:00'), 'volume': 3277400.0}, {'date': Timestamp('2025-08-29 00:00:00'), 'volume': 4458300.0}, {'date': Timestamp('2025-08-28 00:00:00'), 'volume': 7346600.0}, {'date': Timestamp('2025-07-30 00:00:00'), 'volume': 4192200.0}, {'date': Timestamp('2025-07-25 00:00:00'), 'volume': 5951800.0}, {'date': Timestamp('2025-07-24 00:00:00'), 'volume': 22487700.0}]",2026-08-14,19772800.0,19.57999992370605,0.2820853383474736,266
CLBT,3432291945.425178,daily,2026-08-13,36750400.0,1,20,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 7846700.0}, {'date': Timestamp('2026-08-13 00:00:00'), 'volume': 36750400.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 4430600.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 5241500.0}, {'date': Timestamp('2026-05-29 00:00:00'), 'volume': 4599300.0}, {'date': Timestamp('2026-05-18 00:00:00'), 'volume': 4456500.0}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': 6625100.0}, {'date': Timestamp('2026-04-10 00:00:00'), 'volume': 5103200.0}, {'date': Timestamp('2026-03-30 00:00:00'), 'volume': 7990400.0}, {'date': Timestamp('2026-02-23 00:00:00'), 'volume': 5801900.0}, {'date': Timestamp('2025-11-13 00:00:00'), 'volume': 5001000.0}, {'date': Timestamp('2025-09-24 00:00:00'), 'volume': 3953000.0}, {'date': Timestamp('2025-09-04 00:00:00'), 'volume': 4336500.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 6048900.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 10675300.0}, {'date': Timestamp('2025-05-14 00:00:00'), 'volume': 5350600.0}, {'date': Timestamp('2025-02-18 00:00:00'), 'volume': 4099900.0}, {'date': Timestamp('2024-08-15 00:00:00'), 'volume': 6443900.0}, {'date': Timestamp('2024-07-17 00:00:00'), 'volume': 5592700.0}, {'date': Timestamp('2021-04-08 00:00:00'), 'volume': 5853800.0}]",2026-08-14,7846700.0,11.140000343322754,0.2135133223039749,1448
RNW,2254383196.4740973,daily,2026-08-11,23649800.0,3,20,"[{'date': Timestamp('2026-08-12 00:00:00'), 'volume': 7643100.0}, {'date': Timestamp('2026-08-11 00:00:00'), 'volume': 23649800.0}, {'date': Timestamp('2026-07-17 00:00:00'), 'volume': 4032800.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 4866700.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 6198300.0}, {'date': Timestamp('2025-12-17 00:00:00'), 'volume': 4119700.0}, {'date': Timestamp('2025-12-16 00:00:00'), 'volume': 4708800.0}, {'date': Timestamp('2025-12-15 00:00:00'), 'volume': 9363900.0}, {'date': Timestamp('2025-10-29 00:00:00'), 'volume': 4613400.0}, {'date': Timestamp('2025-10-28 00:00:00'), 'volume': 4546800.0}, {'date': Timestamp('2025-07-03 00:00:00'), 'volume': 5411700.0}, {'date': Timestamp('2024-12-12 00:00:00'), 'volume': 4605000.0}, {'date': Timestamp('2024-12-11 00:00:00'), 'volume': 6466300.0}, {'date': Timestamp('2024-05-14 00:00:00'), 'volume': 20693200.0}, {'date': Timestamp('2022-10-25 00:00:00'), 'volume': 4790300.0}, {'date': Timestamp('2022-10-21 00:00:00'), 'volume': 5119800.0}, {'date': Timestamp('2022-03-18 00:00:00'), 'volume': 5459900.0}, {'date': Timestamp('2021-10-06 00:00:00'), 'volume': 8488500.0}, {'date': Timestamp('2021-09-29 00:00:00'), 'volume': 4369600.0}, {'date': Timestamp('2021-02-24 00:00:00'), 'volume': 16958300.0}]",2026-08-14,2691400.0,6.809999942779541,0.1138022308856734,1391
ABCL,2253670376.6486487,daily,2026-08-10,46039100.0,4,20,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 20132000.0}, {'date': Timestamp('2026-08-12 00:00:00'), 'volume': 14854500.0}, {'date': Timestamp('2026-08-11 00:00:00'), 'volume': 18371200.0}, {'date': Timestamp('2026-08-10 00:00:00'), 'volume': 46039100.0}, {'date': Timestamp('2026-06-29 00:00:00'), 'volume': 16148700.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 15607800.0}, {'date': Timestamp('2026-06-24 00:00:00'), 'volume': 13405200.0}, {'date': Timestamp('2026-05-21 00:00:00'), 'volume': 13962700.0}, {'date': Timestamp('2026-05-12 00:00:00'), 'volume': 16942400.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 13448700.0}, {'date': Timestamp('2026-05-05 00:00:00'), 'volume': 13351800.0}, {'date': Timestamp('2025-11-07 00:00:00'), 'volume': 13529900.0}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': 13906900.0}, {'date': Timestamp('2025-07-21 00:00:00'), 'volume': 18401400.0}, {'date': Timestamp('2025-06-11 00:00:00'), 'volume': 20132000.0}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': 18779000.0}, {'date': Timestamp('2025-05-13 00:00:00'), 'volume': 17015900.0}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': 29467000.0}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': 25520200.0}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': 14682900.0}]",2026-08-14,12332100.0,11.380000114440918,0.2678614482038093,1424
PLBL,2868813795.871324,daily,2026-08-10,1691800.0,4,20,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 1691800.0}, {'date': Timestamp('2026-07-29 00:00:00'), 'volume': 390800.0}, {'date': Timestamp('2026-07-15 00:00:00'), 'volume': 231900.0}, {'date': Timestamp('2026-07-14 00:00:00'), 'volume': 469700.0}, {'date': Timestamp('2026-07-13 00:00:00'), 'volume': 398000.0}, {'date': Timestamp('2026-07-10 00:00:00'), 'volume': 1495900.0}, {'date': Timestamp('2026-07-09 00:00:00'), 'volume': 862100.0}, {'date': Timestamp('2026-07-08 00:00:00'), 'volume': 395800.0}, {'date': Timestamp('2026-07-07 00:00:00'), 'volume': 1053500.0}, {'date': Timestamp('2026-07-06 00:00:00'), 'volume': 566600.0}, {'date': Timestamp('2026-07-02 00:00:00'), 'volume': 848200.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 318300.0}, {'date': Timestamp('2026-06-30 00:00:00'), 'volume': 411900.0}, {'date': Timestamp('2026-06-29 00:00:00'), 'volume': 251700.0}, {'date': Timestamp('2026-06-23 00:00:00'), 'volume': 225900.0}, {'date': Timestamp('2026-06-22 00:00:00'), 'volume': 326300.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 264300.0}, {'date': Timestamp('2026-06-17 00:00:00'), 'volume': 286800.0}, {'date': Timestamp('2026-06-15 00:00:00'), 'volume': 359700.0}, {'date': Timestamp('2026-06-12 00:00:00'), 'volume': 243000.0}]",2026-08-14,70400.0,7.159999847412109,0.0416124837451235,255
DOCS,3818368359.29471,daily,2026-08-07,65315800.0,7,20,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 9955200.0}, {'date': Timestamp('2026-08-07 00:00:00'), 'volume': 65315800.0}, {'date': Timestamp('2026-08-06 00:00:00'), 'volume': 24035400.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 9847700.0}, {'date': Timestamp('2026-05-15 00:00:00'), 'volume': 12354300.0}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': 25491400.0}, {'date': Timestamp('2026-05-13 00:00:00'), 'volume': 12367200.0}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': 23126300.0}, {'date': Timestamp('2026-02-05 00:00:00'), 'volume': 9770200.0}, {'date': Timestamp('2025-05-16 00:00:00'), 'volume': 17808000.0}, {'date': Timestamp('2025-02-07 00:00:00'), 'volume': 10264800.0}, {'date': Timestamp('2024-08-09 00:00:00'), 'volume': 11796500.0}, {'date': Timestamp('2024-05-17 00:00:00'), 'volume': 9982900.0}, {'date': Timestamp('2023-08-09 00:00:00'), 'volume': 11151700.0}, {'date': Timestamp('2023-06-16 00:00:00'), 'volume': 21385600.0}, {'date': Timestamp('2022-11-11 00:00:00'), 'volume': 17317400.0}, {'date': Timestamp('2022-05-18 00:00:00'), 'volume': 14975200.0}, {'date': Timestamp('2022-02-09 00:00:00'), 'volume': 13104200.0}, {'date': Timestamp('2021-11-12 00:00:00'), 'volume': 19513900.0}, {'date': Timestamp('2021-06-24 00:00:00'), 'volume': 17305900.0}]",2026-08-14,4115600.0,24.799999237060547,0.0630107875889141,1291
TTD,8635897246.184652,daily,2026-08-07,133339600.0,7,20,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 57396400.0}, {'date': Timestamp('2026-08-07 00:00:00'), 'volume': 133339600.0}, {'date': Timestamp('2026-08-06 00:00:00'), 'volume': 92046500.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 50679200.0}, {'date': Timestamp('2026-05-29 00:00:00'), 'volume': 48457400.0}, {'date': Timestamp('2026-05-07 00:00:00'), 'volume': 43042300.0}, {'date': Timestamp('2026-03-05 00:00:00'), 'volume': 82707400.0}, {'date': Timestamp('2026-02-26 00:00:00'), 'volume': 52998600.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 63754500.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 52978400.0}, {'date': Timestamp('2025-09-10 00:00:00'), 'volume': 48170700.0}, {'date': Timestamp('2025-08-08 00:00:00'), 'volume': 105358400.0}, {'date': Timestamp('2025-07-17 00:00:00'), 'volume': 111506800.0}, {'date': Timestamp('2025-07-15 00:00:00'), 'volume': 43674100.0}, {'date': Timestamp('2025-05-09 00:00:00'), 'volume': 48903700.0}, {'date': Timestamp('2025-02-13 00:00:00'), 'volume': 56006000.0}, {'date': Timestamp('2021-05-10 00:00:00'), 'volume': 87309000.0}, {'date': Timestamp('2020-11-06 00:00:00'), 'volume': 44645000.0}, {'date': Timestamp('2020-05-08 00:00:00'), 'volume': 52253000.0}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': 52216000.0}]",2026-08-14,17524900.0,14.140000343322754,0.1314305727630801,1663
POST,4052292516.070804,daily,2026-08-07,3898100.0,7,20,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 3898100.0}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': 2227800.0}, {'date': Timestamp('2026-02-09 00:00:00'), 'volume': 1852500.0}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': 2776800.0}, {'date': Timestamp('2025-11-24 00:00:00'), 'volume': 2097800.0}, {'date': Timestamp('2025-11-21 00:00:00'), 'volume': 2126000.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 1972200.0}, {'date': Timestamp('2025-04-04 00:00:00'), 'volume': 2036900.0}, {'date': Timestamp('2024-12-13 00:00:00'), 'volume': 1869100.0}, {'date': Timestamp('2024-02-02 00:00:00'), 'volume': 1994000.0}, {'date': Timestamp('2022-08-10 00:00:00'), 'volume': 3582600.0}, {'date': Timestamp('2022-03-11 00:00:00'), 'volume': 2377000.0}, {'date': Timestamp('2021-01-27 00:00:00'), 'volume': 1843685.0}, {'date': Timestamp('2020-11-20 00:00:00'), 'volume': 1862479.0}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': 2012682.0}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': 2048590.0}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': 2788142.0}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': 1893956.0}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': 2460080.0}, {'date': Timestamp('2020-02-07 00:00:00'), 'volume': 2177706.0}]",2026-08-14,650100.0,80.94999694824219,0.1667735563479644,1662
