ticker,market_cap,timeframe,hv1y_date,hv1y_volume,days_since_hv1y,hv1y_occ_1y,total_hv1y_count,is_hv1y_also_hve,hv1y_to_hve_ratio,all_hv1y_details
CAPR,1531190504.6697369,daily,2026-08-14,65982900.0,0,10,10,False,0.3309893880376522,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 65982900.0}, {'date': Timestamp('2025-12-03 00:00:00'), 'volume': 56959100.0}, {'date': Timestamp('2025-11-24 00:00:00'), 'volume': 6889200.0}, {'date': Timestamp('2025-09-25 00:00:00'), 'volume': 5977300.0}, {'date': Timestamp('2025-09-05 00:00:00'), 'volume': 2178200.0}, {'date': Timestamp('2025-08-26 00:00:00'), 'volume': 2145700.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 2048100.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 1274700.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 1264400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 1130100.0}]"
ETON,977907131.8380244,daily,2026-08-14,2306300.0,0,6,6,False,0.1463666941676715,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 2306300.0}, {'date': Timestamp('2026-07-17 00:00:00'), 'volume': 1276800.0}, {'date': Timestamp('2026-02-25 00:00:00'), 'volume': 1135300.0}, {'date': Timestamp('2025-11-07 00:00:00'), 'volume': 1056800.0}, {'date': Timestamp('2025-09-23 00:00:00'), 'volume': 786400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 528500.0}]"
AVAH,1885759958.471698,daily,2026-08-13,10117500.0,1,4,4,False,0.7021799329571717,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 10117500.0}, {'date': Timestamp('2025-10-22 00:00:00'), 'volume': 8227100.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 3007300.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 1540700.0}]"
AMSF,631252289.3496703,daily,2026-08-13,1790900.0,1,10,10,True,1.0,"[{'date': Timestamp('2026-08-13 00:00:00'), 'volume': 1790900.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 1162500.0}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': 799600.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 637000.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 154900.0}, {'date': Timestamp('2025-09-11 00:00:00'), 'volume': 139300.0}, {'date': Timestamp('2025-09-04 00:00:00'), 'volume': 98500.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 95000.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 83100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 62800.0}]"
RSKD,744857869.8940936,daily,2026-08-12,6347800.0,2,6,6,False,0.6032138207596477,"[{'date': Timestamp('2026-08-12 00:00:00'), 'volume': 6347800.0}, {'date': Timestamp('2025-08-21 00:00:00'), 'volume': 3253100.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 2957800.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 2855500.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 491300.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 375800.0}]"
SVV,1564499365.4947164,daily,2026-08-12,10168200.0,2,7,7,False,0.8768108443708609,"[{'date': Timestamp('2026-08-12 00:00:00'), 'volume': 10168200.0}, {'date': Timestamp('2025-10-31 00:00:00'), 'volume': 7948800.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 5230800.0}, {'date': Timestamp('2025-09-04 00:00:00'), 'volume': 2653600.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 1534700.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 1481400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 836300.0}]"
OPFI,1337076183.179487,daily,2026-08-11,9303200.0,3,4,4,False,0.6771824342521892,"[{'date': Timestamp('2026-08-11 00:00:00'), 'volume': 9303200.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 2697200.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 888800.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 760200.0}]"
HZO,831342546.24,daily,2026-08-10,7672600.0,4,7,7,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 7672600.0}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': 1946600.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 1073400.0}, {'date': Timestamp('2025-09-17 00:00:00'), 'volume': 528700.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 466300.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 292800.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 244600.0}]"
BWMN,523831406.2325582,daily,2026-08-10,3061000.0,4,6,6,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 3061000.0}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': 1260200.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 441100.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 335500.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 200400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 183000.0}]"
SION,1904440922.259995,daily,2026-08-10,38644400.0,4,8,8,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 38644400.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 1954700.0}, {'date': Timestamp('2025-10-21 00:00:00'), 'volume': 1287600.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 617700.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 430100.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 334500.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 260200.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 172300.0}]"
ASLE,309506005.5271318,daily,2026-08-10,1565600.0,4,7,7,False,0.4046000775293966,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 1565600.0}, {'date': Timestamp('2025-11-07 00:00:00'), 'volume': 1546300.0}, {'date': Timestamp('2025-10-07 00:00:00'), 'volume': 1419000.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 855300.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 752000.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 705500.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 484400.0}]"
VREX,433208983.0,daily,2026-08-10,13230700.0,4,7,7,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 13230700.0}, {'date': Timestamp('2026-05-08 00:00:00'), 'volume': 1720500.0}, {'date': Timestamp('2026-02-11 00:00:00'), 'volume': 1336300.0}, {'date': Timestamp('2025-11-19 00:00:00'), 'volume': 947500.0}, {'date': Timestamp('2025-11-18 00:00:00'), 'volume': 884100.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 771700.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 497100.0}]"
LINC,1582547170.1053274,daily,2026-08-10,4502000.0,4,9,9,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 4502000.0}, {'date': Timestamp('2026-07-15 00:00:00'), 'volume': 1903400.0}, {'date': Timestamp('2026-05-05 00:00:00'), 'volume': 1404800.0}, {'date': Timestamp('2026-02-24 00:00:00'), 'volume': 1157000.0}, {'date': Timestamp('2026-02-23 00:00:00'), 'volume': 1063700.0}, {'date': Timestamp('2026-02-13 00:00:00'), 'volume': 1044800.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 894100.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 852100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 493900.0}]"
SLN,472346115.0,daily,2026-08-10,16208700.0,4,14,14,True,1.0,"[{'date': Timestamp('2026-08-10 00:00:00'), 'volume': 16208700.0}, {'date': Timestamp('2026-06-24 00:00:00'), 'volume': 2227400.0}, {'date': Timestamp('2026-04-10 00:00:00'), 'volume': 923300.0}, {'date': Timestamp('2026-03-24 00:00:00'), 'volume': 672700.0}, {'date': Timestamp('2025-12-04 00:00:00'), 'volume': 659500.0}, {'date': Timestamp('2025-11-24 00:00:00'), 'volume': 490300.0}, {'date': Timestamp('2025-10-09 00:00:00'), 'volume': 459600.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 139200.0}, {'date': Timestamp('2025-09-12 00:00:00'), 'volume': 116700.0}, {'date': Timestamp('2025-09-11 00:00:00'), 'volume': 100500.0}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': 94200.0}, {'date': Timestamp('2025-08-25 00:00:00'), 'volume': 92400.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 92100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 37200.0}]"
QNST,812277509.0825827,daily,2026-08-07,4903700.0,7,8,8,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 4903700.0}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': 2528300.0}, {'date': Timestamp('2026-02-05 00:00:00'), 'volume': 1718000.0}, {'date': Timestamp('2025-12-03 00:00:00'), 'volume': 1378300.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 1242500.0}, {'date': Timestamp('2025-08-29 00:00:00'), 'volume': 1058400.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 717500.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 508200.0}]"
XPOF,313478235.87982833,daily,2026-08-07,9444000.0,7,6,6,False,0.7528939060556777,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 9444000.0}, {'date': Timestamp('2026-02-27 00:00:00'), 'volume': 5763900.0}, {'date': Timestamp('2025-12-09 00:00:00'), 'volume': 2282100.0}, {'date': Timestamp('2025-11-07 00:00:00'), 'volume': 1875000.0}, {'date': Timestamp('2025-09-12 00:00:00'), 'volume': 1329700.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 895000.0}]"
KRP,1727736351.343729,daily,2026-08-07,2352100.0,7,11,11,False,0.4810610708880435,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 2352100.0}, {'date': Timestamp('2026-05-12 00:00:00'), 'volume': 2243700.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 2159900.0}, {'date': Timestamp('2025-11-24 00:00:00'), 'volume': 1544800.0}, {'date': Timestamp('2025-09-18 00:00:00'), 'volume': 876700.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 816000.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 625200.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 579800.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 483700.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 417600.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 389700.0}]"
NATR,369633995.9758103,daily,2026-08-07,767900.0,7,8,8,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 767900.0}, {'date': Timestamp('2025-11-10 00:00:00'), 'volume': 709200.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 480000.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 225500.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 188600.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 124200.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 79000.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 66400.0}]"
BZH,798147672.2210106,daily,2026-08-07,6487800.0,7,10,10,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 6487800.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 5546500.0}, {'date': Timestamp('2026-01-30 00:00:00'), 'volume': 2460600.0}, {'date': Timestamp('2025-11-17 00:00:00'), 'volume': 897600.0}, {'date': Timestamp('2025-11-14 00:00:00'), 'volume': 825900.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 778800.0}, {'date': Timestamp('2025-09-04 00:00:00'), 'volume': 635800.0}, {'date': Timestamp('2025-08-26 00:00:00'), 'volume': 514100.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 462300.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 291800.0}]"
KRT,633249509.068211,daily,2026-08-07,380700.0,7,4,4,False,0.1939180929095354,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 380700.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 348200.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 125100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 84600.0}]"
MATW,850266450.066439,daily,2026-08-07,2208100.0,7,8,8,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 2208100.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 1154400.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 832500.0}, {'date': Timestamp('2025-11-13 00:00:00'), 'volume': 759000.0}, {'date': Timestamp('2025-10-02 00:00:00'), 'volume': 732700.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 531700.0}, {'date': Timestamp('2025-08-28 00:00:00'), 'volume': 307700.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 209100.0}]"
NAVI,817707874.609929,daily,2026-08-07,3910100.0,7,11,11,False,0.140905520039784,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 3910100.0}, {'date': Timestamp('2026-01-30 00:00:00'), 'volume': 3131200.0}, {'date': Timestamp('2026-01-29 00:00:00'), 'volume': 2753200.0}, {'date': Timestamp('2026-01-28 00:00:00'), 'volume': 2647100.0}, {'date': Timestamp('2025-12-10 00:00:00'), 'volume': 2453500.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 2432600.0}, {'date': Timestamp('2025-09-04 00:00:00'), 'volume': 1632800.0}, {'date': Timestamp('2025-09-03 00:00:00'), 'volume': 1010100.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 891600.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 890400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 621700.0}]"
ARDX,1371013093.069307,daily,2026-08-07,20071200.0,7,9,9,False,0.0778760320285318,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 20071200.0}, {'date': Timestamp('2025-10-31 00:00:00'), 'volume': 18733300.0}, {'date': Timestamp('2025-10-30 00:00:00'), 'volume': 6068800.0}, {'date': Timestamp('2025-09-26 00:00:00'), 'volume': 5434800.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 4816700.0}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': 4737900.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 4728200.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 4606800.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 3632100.0}]"
DV,1660482478.7095478,daily,2026-08-07,38403500.0,7,10,10,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 38403500.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 21934000.0}, {'date': Timestamp('2025-11-07 00:00:00'), 'volume': 11528300.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 8929900.0}, {'date': Timestamp('2025-09-10 00:00:00'), 'volume': 7915000.0}, {'date': Timestamp('2025-09-09 00:00:00'), 'volume': 4270600.0}, {'date': Timestamp('2025-09-05 00:00:00'), 'volume': 3287000.0}, {'date': Timestamp('2025-08-18 00:00:00'), 'volume': 3174100.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 2187400.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 1774900.0}]"
MTW,514943436.9004149,daily,2026-08-07,1349200.0,7,5,5,False,0.5086330392822137,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 1349200.0}, {'date': Timestamp('2026-02-10 00:00:00'), 'volume': 1060700.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 721900.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 576100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 422900.0}]"
IIIV,594661903.1119959,daily,2026-08-07,1756000.0,7,7,7,True,1.0,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 1756000.0}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': 1729800.0}, {'date': Timestamp('2025-11-18 00:00:00'), 'volume': 775900.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 582200.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 573200.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 299800.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 215500.0}]"
CSV,620290588.0256821,daily,2026-08-07,481700.0,7,6,6,False,0.4650960702906247,"[{'date': Timestamp('2026-08-07 00:00:00'), 'volume': 481700.0}, {'date': Timestamp('2026-08-06 00:00:00'), 'volume': 434800.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 428500.0}, {'date': Timestamp('2026-05-07 00:00:00'), 'volume': 352600.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 331200.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 284400.0}]"
COLL,1186752039.3963835,daily,2026-08-06,2131600.0,8,11,11,False,0.2504435280156968,"[{'date': Timestamp('2026-08-06 00:00:00'), 'volume': 2131600.0}, {'date': Timestamp('2025-11-06 00:00:00'), 'volume': 1822600.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 758100.0}, {'date': Timestamp('2025-09-15 00:00:00'), 'volume': 672000.0}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': 647400.0}, {'date': Timestamp('2025-09-02 00:00:00'), 'volume': 556200.0}, {'date': Timestamp('2025-08-29 00:00:00'), 'volume': 520600.0}, {'date': Timestamp('2025-08-26 00:00:00'), 'volume': 461200.0}, {'date': Timestamp('2025-08-22 00:00:00'), 'volume': 447800.0}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': 445600.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 404400.0}]"
