ticker,market_cap,timeframe,hvd_date,hvd_volume,days_since_hvd,hvd_count,all_hvd_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
CRWV,52691185647.90016,daily,2026-08-12,87308400.0,2,20,"[{'date': Timestamp('2026-08-12 00:00:00'), 'volume': 87308400.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 60851900.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 65546300.0}, {'date': Timestamp('2026-06-01 00:00:00'), 'volume': 58297300.0}, {'date': Timestamp('2026-04-13 00:00:00'), 'volume': 56011100.0}, {'date': Timestamp('2026-04-10 00:00:00'), 'volume': 83416500.0}, {'date': Timestamp('2026-04-09 00:00:00'), 'volume': 65533300.0}, {'date': Timestamp('2026-02-27 00:00:00'), 'volume': 67921300.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 70583000.0}, {'date': Timestamp('2025-11-14 00:00:00'), 'volume': 52465600.0}, {'date': Timestamp('2025-11-11 00:00:00'), 'volume': 76900400.0}, {'date': Timestamp('2025-09-30 00:00:00'), 'volume': 71176800.0}, {'date': Timestamp('2025-09-10 00:00:00'), 'volume': 70127000.0}, {'date': Timestamp('2025-08-15 00:00:00'), 'volume': 52661100.0}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': 51195200.0}, {'date': Timestamp('2025-06-04 00:00:00'), 'volume': 55448700.0}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': 53920700.0}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': 61046900.0}, {'date': Timestamp('2025-05-21 00:00:00'), 'volume': 61681600.0}, {'date': Timestamp('2025-04-02 00:00:00'), 'volume': 52666800.0}]",2026-08-14,33283000.0,105.26000213623048,0.3812118879741239,347
EA,51466740216.93206,daily,2026-08-04,48713698.0,6,20,"[{'date': Timestamp('2026-08-04 00:00:00'), 'volume': 48713698.0}, {'date': Timestamp('2026-02-04 00:00:00'), 'volume': 11260900.0}, {'date': Timestamp('2025-09-30 00:00:00'), 'volume': 8930100.0}, {'date': Timestamp('2025-09-29 00:00:00'), 'volume': 22698500.0}, {'date': Timestamp('2025-09-26 00:00:00'), 'volume': 14485700.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 8449800.0}, {'date': Timestamp('2025-03-21 00:00:00'), 'volume': 9254800.0}, {'date': Timestamp('2025-02-24 00:00:00'), 'volume': 8240000.0}, {'date': Timestamp('2025-02-05 00:00:00'), 'volume': 8250400.0}, {'date': Timestamp('2025-02-04 00:00:00'), 'volume': 7156600.0}, {'date': Timestamp('2025-01-24 00:00:00'), 'volume': 9249700.0}, {'date': Timestamp('2025-01-23 00:00:00'), 'volume': 17146900.0}, {'date': Timestamp('2023-02-01 00:00:00'), 'volume': 14492300.0}, {'date': Timestamp('2022-08-26 00:00:00'), 'volume': 9512600.0}, {'date': Timestamp('2022-05-11 00:00:00'), 'volume': 7986700.0}, {'date': Timestamp('2022-01-18 00:00:00'), 'volume': 8758900.0}, {'date': Timestamp('2021-10-06 00:00:00'), 'volume': 8344300.0}, {'date': Timestamp('2020-11-30 00:00:00'), 'volume': 10085200.0}, {'date': Timestamp('2020-11-06 00:00:00'), 'volume': 12151100.0}, {'date': Timestamp('2020-03-23 00:00:00'), 'volume': 8149000.0}]",2026-08-10,0.0,209.6999969482422,0.0,1658
FERG,46275505918.77455,daily,2026-08-04,46181600.0,10,20,"[{'date': Timestamp('2026-08-04 00:00:00'), 'volume': 46181600.0}, {'date': Timestamp('2026-08-03 00:00:00'), 'volume': 10851500.0}, {'date': Timestamp('2025-09-16 00:00:00'), 'volume': 5042100.0}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': 5199000.0}, {'date': Timestamp('2025-04-04 00:00:00'), 'volume': 4323000.0}, {'date': Timestamp('2025-03-11 00:00:00'), 'volume': 4374000.0}, {'date': Timestamp('2025-03-06 00:00:00'), 'volume': 6091300.0}, {'date': Timestamp('2025-03-05 00:00:00'), 'volume': 4291700.0}, {'date': Timestamp('2024-12-10 00:00:00'), 'volume': 6165000.0}, {'date': Timestamp('2024-09-20 00:00:00'), 'volume': 7309700.0}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': 13312400.0}, {'date': Timestamp('2022-12-20 00:00:00'), 'volume': 5867200.0}, {'date': Timestamp('2022-12-19 00:00:00'), 'volume': 6309000.0}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': 20326700.0}, {'date': Timestamp('2022-12-15 00:00:00'), 'volume': 7972200.0}, {'date': Timestamp('2022-12-14 00:00:00'), 'volume': 6886200.0}, {'date': Timestamp('2022-12-07 00:00:00'), 'volume': 8090600.0}, {'date': Timestamp('2022-12-06 00:00:00'), 'volume': 9789100.0}, {'date': Timestamp('2022-12-05 00:00:00'), 'volume': 4825200.0}, {'date': Timestamp('2022-11-30 00:00:00'), 'volume': 22950300.0}]",2026-08-14,1268200.0,244.94000244140625,0.0274611533597796,1663
TW,22073153141.01333,daily,2026-07-30,7273000.0,15,20,"[{'date': Timestamp('2026-07-31 00:00:00'), 'volume': 3439300.0}, {'date': Timestamp('2026-07-30 00:00:00'), 'volume': 7273000.0}, {'date': Timestamp('2026-07-15 00:00:00'), 'volume': 2931900.0}, {'date': Timestamp('2026-06-30 00:00:00'), 'volume': 3381700.0}, {'date': Timestamp('2026-06-02 00:00:00'), 'volume': 3056000.0}, {'date': Timestamp('2026-04-29 00:00:00'), 'volume': 3343500.0}, {'date': Timestamp('2026-02-05 00:00:00'), 'volume': 3378700.0}, {'date': Timestamp('2025-09-05 00:00:00'), 'volume': 3234300.0}, {'date': Timestamp('2025-07-30 00:00:00'), 'volume': 3125400.0}, {'date': Timestamp('2025-04-09 00:00:00'), 'volume': 3377500.0}, {'date': Timestamp('2024-01-04 00:00:00'), 'volume': 2764400.0}, {'date': Timestamp('2023-12-15 00:00:00'), 'volume': 4522900.0}, {'date': Timestamp('2023-05-31 00:00:00'), 'volume': 3993700.0}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': 5258800.0}, {'date': Timestamp('2022-12-12 00:00:00'), 'volume': 3071000.0}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': 2852200.0}, {'date': Timestamp('2021-05-27 00:00:00'), 'volume': 3822900.0}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': 5371700.0}, {'date': Timestamp('2020-05-29 00:00:00'), 'volume': 5176700.0}, {'date': Timestamp('2020-04-23 00:00:00'), 'volume': 4264800.0}]",2026-08-14,836800.0,106.29000091552734,0.115055685411797,1662
MAS,16132703096.781109,daily,2026-07-29,9251900.0,16,20,"[{'date': Timestamp('2026-07-29 00:00:00'), 'volume': 9251900.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 6232600.0}, {'date': Timestamp('2026-04-23 00:00:00'), 'volume': 6178400.0}, {'date': Timestamp('2026-04-22 00:00:00'), 'volume': 8456500.0}, {'date': Timestamp('2026-04-21 00:00:00'), 'volume': 6209300.0}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': 7569500.0}, {'date': Timestamp('2026-02-10 00:00:00'), 'volume': 6919500.0}, {'date': Timestamp('2025-03-21 00:00:00'), 'volume': 6155200.0}, {'date': Timestamp('2024-03-15 00:00:00'), 'volume': 8228800.0}, {'date': Timestamp('2024-02-08 00:00:00'), 'volume': 6106700.0}, {'date': Timestamp('2023-04-26 00:00:00'), 'volume': 6257400.0}, {'date': Timestamp('2022-06-17 00:00:00'), 'volume': 6118900.0}, {'date': Timestamp('2021-12-17 00:00:00'), 'volume': 6380800.0}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': 7482200.0}, {'date': Timestamp('2020-03-27 00:00:00'), 'volume': 6443600.0}, {'date': Timestamp('2020-03-23 00:00:00'), 'volume': 6273700.0}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': 6812100.0}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': 7414400.0}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': 6453800.0}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': 8008200.0}]",2026-08-14,1484300.0,74.33000183105469,0.1604319112830877,1663
SUI,14941729718.713106,daily,2026-07-28,5431600.0,17,20,"[{'date': Timestamp('2026-08-14 00:00:00'), 'volume': 2697600.0}, {'date': Timestamp('2026-07-29 00:00:00'), 'volume': 4136700.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 5431600.0}, {'date': Timestamp('2026-07-27 00:00:00'), 'volume': 3186700.0}, {'date': Timestamp('2026-07-24 00:00:00'), 'volume': 2590200.0}, {'date': Timestamp('2026-07-23 00:00:00'), 'volume': 2483100.0}, {'date': Timestamp('2026-07-16 00:00:00'), 'volume': 3646600.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 2709400.0}, {'date': Timestamp('2026-05-29 00:00:00'), 'volume': 2443600.0}, {'date': Timestamp('2026-02-27 00:00:00'), 'volume': 3437100.0}, {'date': Timestamp('2025-08-05 00:00:00'), 'volume': 3058200.0}, {'date': Timestamp('2025-07-31 00:00:00'), 'volume': 3204600.0}, {'date': Timestamp('2024-11-07 00:00:00'), 'volume': 4749600.0}, {'date': Timestamp('2024-09-25 00:00:00'), 'volume': 3955700.0}, {'date': Timestamp('2024-09-20 00:00:00'), 'volume': 3329500.0}, {'date': Timestamp('2023-10-12 00:00:00'), 'volume': 2525500.0}, {'date': Timestamp('2023-10-11 00:00:00'), 'volume': 3514900.0}, {'date': Timestamp('2021-03-05 00:00:00'), 'volume': 4143700.0}, {'date': Timestamp('2020-12-18 00:00:00'), 'volume': 2926900.0}, {'date': Timestamp('2020-10-01 00:00:00'), 'volume': 3122600.0}]",2026-08-14,2697600.0,123.29000091552734,0.4966492377936519,1663
GLW,190243984949.3211,daily,2026-07-28,46023200.0,17,20,"[{'date': Timestamp('2026-07-29 00:00:00'), 'volume': 25603400.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 46023200.0}, {'date': Timestamp('2026-07-02 00:00:00'), 'volume': 21142600.0}, {'date': Timestamp('2026-07-01 00:00:00'), 'volume': 22393500.0}, {'date': Timestamp('2026-06-30 00:00:00'), 'volume': 22702200.0}, {'date': Timestamp('2026-06-29 00:00:00'), 'volume': 24264300.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 45397500.0}, {'date': Timestamp('2026-06-25 00:00:00'), 'volume': 25620300.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 22778000.0}, {'date': Timestamp('2026-05-12 00:00:00'), 'volume': 23121800.0}, {'date': Timestamp('2026-05-11 00:00:00'), 'volume': 22399700.0}, {'date': Timestamp('2026-05-08 00:00:00'), 'volume': 20589400.0}, {'date': Timestamp('2026-05-06 00:00:00'), 'volume': 32981100.0}, {'date': Timestamp('2026-03-24 00:00:00'), 'volume': 21057200.0}, {'date': Timestamp('2026-03-20 00:00:00'), 'volume': 22234000.0}, {'date': Timestamp('2026-01-27 00:00:00'), 'volume': 25446500.0}, {'date': Timestamp('2024-07-30 00:00:00'), 'volume': 25844700.0}, {'date': Timestamp('2024-07-09 00:00:00'), 'volume': 22531900.0}, {'date': Timestamp('2024-07-08 00:00:00'), 'volume': 35464500.0}, {'date': Timestamp('2023-06-16 00:00:00'), 'volume': 21262900.0}]",2026-08-14,8301600.0,165.99000549316406,0.1803785916668115,1663
LFUS,11439688728.25045,daily,2026-07-28,1101300.0,17,20,"[{'date': Timestamp('2026-07-30 00:00:00'), 'volume': 729700.0}, {'date': Timestamp('2026-07-29 00:00:00'), 'volume': 875000.0}, {'date': Timestamp('2026-07-28 00:00:00'), 'volume': 1101300.0}, {'date': Timestamp('2026-07-13 00:00:00'), 'volume': 596100.0}, {'date': Timestamp('2026-07-07 00:00:00'), 'volume': 576200.0}, {'date': Timestamp('2026-06-26 00:00:00'), 'volume': 653400.0}, {'date': Timestamp('2026-05-28 00:00:00'), 'volume': 570900.0}, {'date': Timestamp('2026-05-15 00:00:00'), 'volume': 935900.0}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': 574100.0}, {'date': Timestamp('2026-05-13 00:00:00'), 'volume': 598500.0}, {'date': Timestamp('2026-05-06 00:00:00'), 'volume': 794900.0}, {'date': Timestamp('2026-03-09 00:00:00'), 'volume': 697100.0}, {'date': Timestamp('2026-03-05 00:00:00'), 'volume': 577900.0}, {'date': Timestamp('2026-02-19 00:00:00'), 'volume': 807500.0}, {'date': Timestamp('2025-07-30 00:00:00'), 'volume': 581300.0}, {'date': Timestamp('2025-04-23 00:00:00'), 'volume': 574200.0}, {'date': Timestamp('2025-04-09 00:00:00'), 'volume': 743200.0}, {'date': Timestamp('2025-04-07 00:00:00'), 'volume': 684100.0}, {'date': Timestamp('2025-04-03 00:00:00'), 'volume': 752000.0}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': 628300.0}]",2026-08-14,195600.0,457.5700073242188,0.17760828112231,1663
ALLE,12006098955.729635,daily,2026-07-23,3968900.0,22,20,"[{'date': Timestamp('2026-07-23 00:00:00'), 'volume': 3968900.0}, {'date': Timestamp('2026-06-29 00:00:00'), 'volume': 2314000.0}, {'date': Timestamp('2026-04-28 00:00:00'), 'volume': 2765500.0}, {'date': Timestamp('2026-02-17 00:00:00'), 'volume': 2285500.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 2751900.0}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': 3246000.0}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': 2000400.0}, {'date': Timestamp('2025-04-24 00:00:00'), 'volume': 2617900.0}, {'date': Timestamp('2025-04-04 00:00:00'), 'volume': 2382800.0}, {'date': Timestamp('2025-03-21 00:00:00'), 'volume': 2502900.0}, {'date': Timestamp('2024-12-20 00:00:00'), 'volume': 2061300.0}, {'date': Timestamp('2024-06-28 00:00:00'), 'volume': 2983300.0}, {'date': Timestamp('2023-12-08 00:00:00'), 'volume': 2081100.0}, {'date': Timestamp('2023-10-31 00:00:00'), 'volume': 2026900.0}, {'date': Timestamp('2023-07-26 00:00:00'), 'volume': 2476200.0}, {'date': Timestamp('2023-06-16 00:00:00'), 'volume': 2882000.0}, {'date': Timestamp('2023-04-26 00:00:00'), 'volume': 2946600.0}, {'date': Timestamp('2023-03-17 00:00:00'), 'volume': 1994100.0}, {'date': Timestamp('2022-09-16 00:00:00'), 'volume': 2627200.0}, {'date': Timestamp('2022-02-16 00:00:00'), 'volume': 1991400.0}]",2026-08-14,1048300.0,164.77999877929688,0.2641285998639421,1662
DOV,30428091068.266808,daily,2026-07-23,4096300.0,22,20,"[{'date': Timestamp('2026-07-23 00:00:00'), 'volume': 4096300.0}, {'date': Timestamp('2026-06-18 00:00:00'), 'volume': 2560900.0}, {'date': Timestamp('2026-04-23 00:00:00'), 'volume': 2386500.0}, {'date': Timestamp('2026-04-17 00:00:00'), 'volume': 2560100.0}, {'date': Timestamp('2026-01-29 00:00:00'), 'volume': 3182600.0}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': 2534500.0}, {'date': Timestamp('2025-10-17 00:00:00'), 'volume': 2917400.0}, {'date': Timestamp('2025-07-24 00:00:00'), 'volume': 2770300.0}, {'date': Timestamp('2025-07-18 00:00:00'), 'volume': 2574000.0}, {'date': Timestamp('2025-04-24 00:00:00'), 'volume': 2581900.0}, {'date': Timestamp('2025-04-17 00:00:00'), 'volume': 3019100.0}, {'date': Timestamp('2025-04-09 00:00:00'), 'volume': 3360500.0}, {'date': Timestamp('2025-04-07 00:00:00'), 'volume': 2442000.0}, {'date': Timestamp('2024-10-24 00:00:00'), 'volume': 2620500.0}, {'date': Timestamp('2024-07-25 00:00:00'), 'volume': 2544900.0}, {'date': Timestamp('2023-07-25 00:00:00'), 'volume': 2994200.0}, {'date': Timestamp('2023-01-31 00:00:00'), 'volume': 2427200.0}, {'date': Timestamp('2020-03-25 00:00:00'), 'volume': 2582400.0}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': 2415500.0}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': 2545100.0}]",2026-08-14,709900.0,207.07000732421875,0.1733027366159705,1663
